Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
V2META10242_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	52	0.0271	0.0147	0.0642	0.0593	0.0504	0.0493	0.0710	0.0303	0.0407	0.0498	0.0262	0.0549	0.0520	0.0261	0.0439	0.0941	0.0919	0.0436	0.0659	0.0446	0.3298	0.6702	0.5539	0.4461	0.1208	0.7302	0.1491	0.0739	0.0035	0.0022	0.0026	0.0050	0.0031	0.0031	0.0063	0.0025	0.0040	0.0037	0.0044	0.0024	0.0036	0.0026	0.0047	0.0051	0.0047	0.0030	0.0039	0.0032	0.0085	0.0085	0.0087	0.0087	0.0045	0.0052	0.0039	542.987130000001	969	1.00000	0.8246	0.0000	0.0000	0.1754	0.0000	0.0000	0.5579	0.0000	0.0000	0.0000	0.0000
V2META10252_2_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	83	0.0785	0.0118	0.0465	0.0426	0.0390	0.0305	0.0666	0.0019	0.0563	0.1062	0.0183	0.0561	0.0588	0.0179	0.0583	0.1032	0.0957	0.0485	0.0392	0.0239	0.3158	0.6842	0.5788	0.4212	0.1729	0.6678	0.1593	0.1046	0.0056	0.0027	0.0050	0.0048	0.0042	0.0032	0.0064	0.0008	0.0069	0.0109	0.0035	0.0059	0.0076	0.0033	0.0062	0.0094	0.0057	0.0064	0.0038	0.0024	0.0107	0.0107	0.0171	0.0171	0.0112	0.0192	0.0099	1132.62686	1558	1.00000	0.7406	0.0000	0.0000	0.2594	0.0000	0.0000	0.3662	0.0000	0.0000	0.0000	0.0000
V2META10253_42_Calc_Hmm10_BMGE05	0 All_Taxa	52	0.1339	0.0210	0.1115	0.0515	0.0249	0.0367	0.0721	0.0148	0.0487	0.0217	0.0185	0.0557	0.0758	0.0376	0.0566	0.0316	0.1005	0.0316	0.0335	0.0217	0.3794	0.6206	0.4333	0.5667	0.0938	0.8189	0.0873	0.141	0.0111	0.0073	0.0065	0.0091	0.0061	0.0065	0.0066	0.0025	0.0090	0.0051	0.0059	0.0055	0.0081	0.0065	0.0084	0.0061	0.0121	0.0069	0.0079	0.0038	0.0179	0.0179	0.0193	0.0193	0.0071	0.0095	0.0061	502.404139999998	969	1.00000	0.8244	0.0000	0.0000	0.1756	0.0000	0.0000	0.5580	0.0000	0.0000	0.0000	0.0000
V2META10259_2_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	69	0.0896	0.0150	0.0731	0.0583	0.0315	0.0510	0.0506	0.0115	0.0521	0.0369	0.0280	0.0735	0.0689	0.0274	0.0511	0.0536	0.1175	0.0176	0.0564	0.0364	0.3906	0.6094	0.4674	0.5326	0.0875	0.7855	0.1270	0.1082	0.0073	0.0015	0.0055	0.0065	0.0048	0.0062	0.0051	0.0023	0.0062	0.0060	0.0042	0.0058	0.0078	0.0051	0.0077	0.0057	0.0070	0.0043	0.0052	0.0042	0.0103	0.0103	0.0114	0.0114	0.0052	0.0079	0.0071	682.187250000001	1292	1.00000	0.8287	0.0000	0.0000	0.1713	0.0000	0.0000	0.4105	0.0000	0.0000	0.0000	0.0000
V2META10259_2_2_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	60	0.0788	0.0176	0.0394	0.0532	0.0317	0.0769	0.0505	0.0227	0.0614	0.0415	0.0232	0.0581	0.0530	0.0391	0.0359	0.0715	0.1211	0.0296	0.0609	0.0339	0.3765	0.6235	0.5311	0.4689	0.0920	0.7784	0.1296	0.1253	0.0097	0.0035	0.0042	0.0051	0.0058	0.0069	0.0081	0.0022	0.0094	0.0078	0.0054	0.0056	0.0066	0.0064	0.0071	0.0070	0.0098	0.0055	0.0054	0.0035	0.0131	0.0131	0.0141	0.0141	0.0073	0.0094	0.0061	493.34361	1121	1.00000	0.9379	0.0000	0.0000	0.0621	0.0000	0.0000	0.4198	0.0000	0.0000	0.0000	0.0000
V2META10262_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	82	0.0400	0.0164	0.0446	0.0507	0.0426	0.0296	0.0614	0.0037	0.0488	0.0896	0.0257	0.0569	0.0817	0.0313	0.0585	0.0990	0.1048	0.0440	0.0412	0.0296	0.3035	0.6965	0.5702	0.4298	0.1510	0.6931	0.1560	0.1288	0.0081	0.0038	0.0052	0.0063	0.0078	0.0041	0.0096	0.0007	0.0063	0.0113	0.0044	0.0071	0.0068	0.0040	0.0079	0.0101	0.0075	0.0088	0.0049	0.0040	0.0105	0.0105	0.0128	0.0128	0.0093	0.0155	0.0090	793.102380000001	1539	1.00000	0.8578	0.0000	0.0000	0.1422	0.0000	0.0000	0.2748	0.0000	0.0000	0.0000	0.0000
V2META10274_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	80	0.0655	0.0173	0.0843	0.0569	0.0382	0.0311	0.0569	0.0061	0.0619	0.0468	0.0355	0.0438	0.0781	0.0296	0.0572	0.0501	0.1054	0.0440	0.0426	0.0487	0.3609	0.6391	0.4766	0.5234	0.1037	0.8024	0.0939	0.1191	0.0083	0.0037	0.0071	0.0058	0.0055	0.0058	0.0056	0.0020	0.0068	0.0061	0.0048	0.0048	0.0066	0.0041	0.0094	0.0059	0.0105	0.0051	0.0048	0.0059	0.0104	0.0104	0.0098	0.0098	0.0075	0.0089	0.0048	927.82596	1501	1.00000	0.6602	0.0000	0.0000	0.3398	0.0000	0.0000	0.4555	0.0000	0.0000	0.0000	0.0000
V2META10274_2_1_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0560	0.0184	0.0661	0.0574	0.0485	0.0217	0.0628	0.0086	0.0547	0.0623	0.0334	0.0596	0.0722	0.0274	0.0680	0.0637	0.0933	0.0411	0.0381	0.0466	0.3442	0.6558	0.5175	0.4825	0.1250	0.7517	0.1233	0.0666	0.0048	0.0032	0.0032	0.0035	0.0039	0.0023	0.0034	0.0012	0.0033	0.0056	0.0030	0.0029	0.0037	0.0028	0.0033	0.0042	0.0035	0.0031	0.0028	0.0030	0.0061	0.0061	0.0062	0.0062	0.0055	0.0073	0.0053	688.881389999999	1178	1.00000	0.7592	0.0000	0.0000	0.2408	0.0000	0.0000	0.5069	0.0000	0.0000	0.0000	0.0000
V2META10276_1_2_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	58	0.0523	0.0316	0.0530	0.0523	0.0453	0.0452	0.0573	0.0185	0.0751	0.0486	0.0216	0.0415	0.0602	0.0321	0.0609	0.0597	0.1000	0.0431	0.0622	0.0397	0.3552	0.6448	0.5317	0.4683	0.1059	0.7929	0.1012	0.0927	0.0062	0.0034	0.0035	0.0044	0.0046	0.0046	0.0040	0.0020	0.0057	0.0043	0.0047	0.0028	0.0076	0.0049	0.0061	0.0041	0.0066	0.0047	0.0051	0.0033	0.0074	0.0074	0.0070	0.0070	0.0051	0.0068	0.0045	617.659299999998	1083	1.00000	0.8425	0.0000	0.0000	0.1575	0.0000	0.0000	0.4962	0.0000	0.0000	0.0000	0.0000
V2META10298_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	61	0.0573	0.0196	0.0869	0.0395	0.0603	0.0316	0.0733	0.0200	0.0477	0.0645	0.0419	0.0312	0.0710	0.0287	0.0769	0.0503	0.0753	0.0446	0.0394	0.0398	0.3506	0.6494	0.4915	0.5085	0.1378	0.7806	0.0816	0.1437	0.0112	0.0044	0.0071	0.0063	0.0081	0.0057	0.0084	0.0027	0.0073	0.0075	0.0049	0.0062	0.0093	0.0062	0.0110	0.0065	0.0125	0.0074	0.0069	0.0042	0.0140	0.0140	0.0117	0.0117	0.0080	0.0105	0.0061	564.276040000001	1140	1.00000	0.8647	0.0000	0.0000	0.1353	0.0000	0.0000	0.4562	0.0000	0.0000	0.0000	0.0000
V2META10306_2_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.1351	0.0177	0.1100	0.0569	0.0338	0.0162	0.0412	0.0069	0.0625	0.0508	0.0221	0.0416	0.0772	0.0208	0.0615	0.0537	0.0906	0.0334	0.0269	0.0410	0.3842	0.6158	0.4286	0.5714	0.0920	0.8127	0.0952	0.1001	0.0094	0.0025	0.0069	0.0058	0.0050	0.0025	0.0036	0.0015	0.0067	0.0061	0.0047	0.0045	0.0067	0.0032	0.0072	0.0048	0.0067	0.0044	0.0032	0.0047	0.0094	0.0094	0.0117	0.0117	0.0061	0.0093	0.0055	687.794949999999	1368	1.00000	0.9015	0.0000	0.0000	0.0985	0.0000	0.0000	0.3216	0.0000	0.0000	0.0000	0.0000
V2META10324_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	70	0.0534	0.0175	0.0758	0.0580	0.0273	0.0745	0.0360	0.0235	0.0589	0.0431	0.0340	0.0375	0.0826	0.0242	0.0804	0.0401	0.0909	0.0246	0.0832	0.0345	0.3999	0.6001	0.4417	0.5583	0.0790	0.8433	0.0776	0.0758	0.0053	0.0018	0.0029	0.0034	0.0023	0.0031	0.0033	0.0014	0.0048	0.0050	0.0033	0.0033	0.0068	0.0032	0.0071	0.0050	0.0053	0.0021	0.0043	0.0022	0.0115	0.0115	0.0117	0.0117	0.0038	0.0089	0.0064	613.115459999999	1311	1.00000	0.9225	0.0000	0.0000	0.0775	0.0000	0.0000	0.3343	0.0000	0.0000	0.0000	0.0000
V2META10325_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	85	0.0753	0.0205	0.0355	0.0401	0.0439	0.0317	0.0414	0.0085	0.0623	0.0752	0.0343	0.0534	0.0736	0.0205	0.0719	0.0569	0.1377	0.0429	0.0313	0.0432	0.4022	0.5978	0.4887	0.5113	0.1167	0.7731	0.1103	0.1153	0.0080	0.0031	0.0038	0.0074	0.0062	0.0034	0.0059	0.0010	0.0086	0.0054	0.0066	0.0048	0.0105	0.0046	0.0067	0.0057	0.0071	0.0065	0.0046	0.0053	0.0130	0.0130	0.0110	0.0110	0.0058	0.0076	0.0064	929.052329999999	1596	1.00000	0.7355	0.0000	0.0000	0.2645	0.0000	0.0000	0.3555	0.0000	0.0000	0.0000	0.0000
V2META10325_2_1_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	69	0.0738	0.0210	0.0435	0.0312	0.0271	0.0333	0.0417	0.0065	0.0644	0.0679	0.0403	0.0512	0.0858	0.0226	0.0791	0.0607	0.1506	0.0321	0.0326	0.0346	0.4175	0.5825	0.4532	0.5468	0.1096	0.7785	0.1119	0.143	0.0094	0.0045	0.0060	0.0067	0.0069	0.0055	0.0071	0.0019	0.0082	0.0084	0.0072	0.0069	0.0112	0.0052	0.0089	0.0091	0.0121	0.0055	0.0063	0.0055	0.0163	0.0163	0.0135	0.0135	0.0065	0.0113	0.0095	715.680260000003	1292	1.00000	0.8514	0.0000	0.0000	0.1486	0.0000	0.0000	0.3943	0.0000	0.0000	0.0000	0.0000
V2META10325_2_1_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	76	0.0758	0.0193	0.0461	0.0394	0.0493	0.0368	0.0488	0.0066	0.0659	0.0640	0.0217	0.0437	0.0775	0.0198	0.0706	0.0632	0.1352	0.0476	0.0392	0.0295	0.3786	0.6214	0.4979	0.5021	0.1128	0.7803	0.1069	0.0884	0.0069	0.0032	0.0040	0.0035	0.0050	0.0031	0.0036	0.0009	0.0071	0.0044	0.0030	0.0033	0.0073	0.0033	0.0074	0.0042	0.0053	0.0047	0.0040	0.0039	0.0066	0.0066	0.0070	0.0070	0.0048	0.0080	0.0051	794.224269999999	1425	1.00000	0.8292	0.0000	0.0000	0.1708	0.0000	0.0000	0.3503	0.0000	0.0000	0.0000	0.0000
V2META10325_2_2_2_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	92	0.0742	0.0202	0.0414	0.0544	0.0512	0.0274	0.0660	0.0038	0.0663	0.0545	0.0324	0.0487	0.0781	0.0225	0.0685	0.0572	0.1343	0.0392	0.0291	0.0307	0.3730	0.6270	0.5075	0.4925	0.1205	0.7737	0.1059	0.1107	0.0100	0.0035	0.0043	0.0063	0.0051	0.0034	0.0071	0.0007	0.0074	0.0053	0.0057	0.0046	0.0074	0.0037	0.0073	0.0050	0.0084	0.0058	0.0036	0.0059	0.0139	0.0139	0.0124	0.0124	0.0067	0.0103	0.0060	880.916159999999	1729	1.00000	0.8538	0.0000	0.0000	0.1462	0.0000	0.0000	0.1902	0.0000	0.0000	0.0000	0.0000
V2META10342_1_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	70	0.0614	0.0134	0.0650	0.0576	0.0472	0.0599	0.0681	0.0154	0.0604	0.0536	0.0181	0.0543	0.0628	0.0329	0.0617	0.0444	0.0903	0.0490	0.0569	0.0277	0.3314	0.6686	0.5408	0.4592	0.1216	0.7796	0.0987	0.1152	0.0079	0.0043	0.0052	0.0076	0.0049	0.0080	0.0064	0.0033	0.0071	0.0068	0.0035	0.0041	0.0063	0.0045	0.0065	0.0048	0.0066	0.0055	0.0059	0.0066	0.0115	0.0115	0.0121	0.0121	0.0082	0.0090	0.0051	664.209540000001	1311	1.00000	0.7127	0.0000	0.0000	0.2873	0.0000	0.0000	0.4857	0.0000	0.0000	0.0000	0.0000
V2META10342_1_2_2_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	75	0.0517	0.0173	0.0683	0.0568	0.0508	0.0531	0.0801	0.0156	0.0564	0.0375	0.0217	0.0626	0.0689	0.0274	0.0608	0.0301	0.1010	0.0491	0.0674	0.0231	0.3414	0.6586	0.5214	0.4786	0.1176	0.7897	0.0927	0.1295	0.0077	0.0042	0.0045	0.0069	0.0080	0.0084	0.0076	0.0019	0.0073	0.0064	0.0045	0.0055	0.0103	0.0048	0.0089	0.0058	0.0094	0.0057	0.0080	0.0040	0.0164	0.0164	0.0136	0.0136	0.0073	0.0092	0.0060	738.85211	1406	1.00000	0.8350	0.0000	0.0000	0.1650	0.0000	0.0000	0.3544	0.0000	0.0000	0.0000	0.0000
V2META10342_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0674	0.0306	0.0871	0.0577	0.0543	0.0358	0.0571	0.0203	0.0676	0.0450	0.0139	0.0605	0.0853	0.0254	0.0470	0.0387	0.0851	0.0430	0.0600	0.0182	0.3119	0.6881	0.5156	0.4844	0.1020	0.7988	0.0992	0.1115	0.0056	0.0033	0.0053	0.0052	0.0061	0.0048	0.0059	0.0030	0.0062	0.0053	0.0034	0.0070	0.0092	0.0049	0.0066	0.0040	0.0098	0.0050	0.0066	0.0041	0.0097	0.0097	0.0123	0.0123	0.0057	0.0101	0.0073	624.23459	1045	1.00000	0.7058	0.0000	0.0000	0.2942	0.0000	0.0000	0.5925	0.0000	0.0000	0.0000	0.0000
V2META10343_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	90	0.0371	0.0161	0.0789	0.0451	0.0369	0.0648	0.0708	0.0091	0.0421	0.0714	0.0298	0.0570	0.0400	0.0306	0.0576	0.0687	0.1175	0.0296	0.0538	0.0432	0.3480	0.6520	0.5331	0.4669	0.1422	0.7321	0.1257	0.1053	0.0045	0.0031	0.0059	0.0065	0.0062	0.0058	0.0050	0.0026	0.0067	0.0050	0.0051	0.0066	0.0062	0.0054	0.0075	0.0057	0.0059	0.0051	0.0040	0.0028	0.0097	0.0097	0.0114	0.0114	0.0062	0.0115	0.0068	534.6149	1691	1.00000	0.9172	0.0000	0.0000	0.0828	0.0000	0.0000	0.1490	0.0000	0.0000	0.0000	0.0000
V2META10347_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	76	0.0602	0.0145	0.0746	0.0365	0.0361	0.0452	0.0411	0.0204	0.0507	0.0605	0.0429	0.0777	0.0729	0.0297	0.0552	0.0667	0.0894	0.0222	0.0639	0.0396	0.3716	0.6284	0.4809	0.5191	0.1016	0.7540	0.1443	0.1271	0.0081	0.0038	0.0074	0.0067	0.0074	0.0040	0.0083	0.0020	0.0059	0.0085	0.0067	0.0073	0.0072	0.0039	0.0076	0.0066	0.0099	0.0048	0.0054	0.0056	0.0121	0.0121	0.0113	0.0113	0.0107	0.0113	0.0089	746.53282	1425	1.00000	0.8634	0.0000	0.0000	0.1366	0.0000	0.0000	0.3235	0.0000	0.0000	0.0000	0.0000
V2META10362_1_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	78	0.0438	0.0178	0.0664	0.0699	0.0318	0.0367	0.0660	0.0246	0.0504	0.0539	0.0209	0.0421	0.0755	0.0282	0.0665	0.0429	0.1192	0.0529	0.0497	0.0408	0.3654	0.6346	0.4926	0.5074	0.1199	0.7951	0.0850	0.1267	0.0095	0.0048	0.0071	0.0079	0.0049	0.0041	0.0098	0.0051	0.0073	0.0082	0.0038	0.0056	0.0089	0.0050	0.0070	0.0053	0.0069	0.0062	0.0048	0.0050	0.0150	0.0150	0.0167	0.0167	0.0099	0.0127	0.0070	841.17935	1463	1.00000	0.7358	0.0000	0.0000	0.2642	0.0000	0.0000	0.4083	0.0000	0.0000	0.0000	0.0000
V2META10380_1_1_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	72	0.0624	0.0201	0.0652	0.0481	0.0390	0.0372	0.0719	0.0077	0.0610	0.0546	0.0346	0.0538	0.0630	0.0273	0.0746	0.0647	0.0892	0.0428	0.0387	0.0441	0.3514	0.6486	0.5204	0.4796	0.1265	0.7550	0.1185	0.0717	0.0037	0.0036	0.0035	0.0034	0.0031	0.0033	0.0047	0.0014	0.0038	0.0052	0.0031	0.0029	0.0040	0.0026	0.0044	0.0045	0.0050	0.0032	0.0033	0.0027	0.0069	0.0069	0.0062	0.0062	0.0039	0.0057	0.0052	606.3345	1349	1.00000	0.7701	0.0000	0.0000	0.2299	0.0000	0.0000	0.4284	0.0000	0.0000	0.0000	0.0000
V2META10380_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	68	0.0482	0.0259	0.0941	0.0523	0.0392	0.0375	0.0726	0.0054	0.0586	0.0384	0.0496	0.0439	0.0521	0.0366	0.0594	0.0473	0.0834	0.0356	0.0594	0.0606	0.3659	0.6341	0.4879	0.5121	0.1110	0.7979	0.0912	0.1241	0.0067	0.0034	0.0063	0.0092	0.0057	0.0057	0.0080	0.0018	0.0086	0.0053	0.0047	0.0061	0.0062	0.0050	0.0095	0.0056	0.0072	0.0054	0.0071	0.0068	0.0175	0.0175	0.0132	0.0132	0.0086	0.0097	0.0075	617.618340000001	1273	1.00000	0.7920	0.0000	0.0000	0.2080	0.0000	0.0000	0.4448	0.0000	0.0000	0.0000	0.0000
V2META10402_2_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.0694	0.0306	0.0557	0.0625	0.0326	0.0290	0.0400	0.0096	0.0710	0.0568	0.0293	0.0390	0.0903	0.0230	0.0552	0.0433	0.1305	0.0337	0.0570	0.0414	0.3925	0.6075	0.4615	0.5385	0.0968	0.8209	0.0823	0.0945	0.0070	0.0031	0.0047	0.0053	0.0038	0.0036	0.0037	0.0024	0.0065	0.0051	0.0049	0.0032	0.0064	0.0033	0.0066	0.0044	0.0078	0.0042	0.0050	0.0036	0.0118	0.0118	0.0105	0.0105	0.0056	0.0093	0.0055	797.44005	1368	1.00000	0.7623	0.0000	0.0000	0.2377	0.0000	0.0000	0.4263	0.0000	0.0000	0.0000	0.0000
V2META10423_1_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	65	0.0439	0.0115	0.0667	0.0500	0.0389	0.0373	0.0496	0.0190	0.0533	0.0776	0.0313	0.0413	0.0707	0.0275	0.0596	0.0809	0.1149	0.0215	0.0443	0.0604	0.3733	0.6267	0.4893	0.5107	0.1271	0.7506	0.1222	0.0978	0.0048	0.0028	0.0032	0.0039	0.0050	0.0032	0.0051	0.0019	0.0075	0.0069	0.0041	0.0038	0.0060	0.0039	0.0062	0.0045	0.0082	0.0046	0.0042	0.0079	0.0103	0.0103	0.0079	0.0079	0.0062	0.0079	0.0047	554.521559999999	1216	1.00000	0.8883	0.0000	0.0000	0.1117	0.0000	0.0000	0.4048	0.0000	0.0000	0.0000	0.0000
V2META10425_1_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	62	0.0932	0.0156	0.1011	0.0525	0.0417	0.0420	0.0426	0.0053	0.0798	0.0384	0.0196	0.0375	0.0817	0.0529	0.0695	0.0448	0.0738	0.0165	0.0407	0.0508	0.3528	0.6472	0.4645	0.5355	0.0811	0.8367	0.0822	0.0974	0.0063	0.0031	0.0042	0.0050	0.0053	0.0039	0.0042	0.0016	0.0085	0.0048	0.0034	0.0036	0.0075	0.0038	0.0069	0.0053	0.0069	0.0043	0.0030	0.0057	0.0111	0.0111	0.0125	0.0125	0.0063	0.0088	0.0050	525.69503	1159	1.00000	0.8988	0.0000	0.0000	0.1012	0.0000	0.0000	0.4255	0.0000	0.0000	0.0000	0.0000
V2META10427_2_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	68	0.0637	0.0191	0.0539	0.0528	0.0366	0.0473	0.0553	0.0062	0.0584	0.0821	0.0231	0.0574	0.0685	0.0204	0.0667	0.0538	0.1284	0.0369	0.0284	0.0411	0.3575	0.6425	0.5201	0.4799	0.1373	0.7515	0.1112	0.122	0.0068	0.0040	0.0041	0.0070	0.0069	0.0051	0.0064	0.0021	0.0083	0.0101	0.0041	0.0074	0.0083	0.0042	0.0080	0.0049	0.0071	0.0054	0.0053	0.0066	0.0115	0.0115	0.0110	0.0110	0.0110	0.0136	0.0076	751.81006	1273	1.00000	0.6753	0.0000	0.0000	0.3247	0.0000	0.0000	0.5266	0.0000	0.0000	0.0000	0.0000
V2META10445_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	53	0.0497	0.0097	0.0450	0.0493	0.0464	0.0383	0.0390	0.0066	0.0680	0.1028	0.0296	0.0716	0.0618	0.0170	0.0702	0.1046	0.0924	0.0329	0.0401	0.0250	0.3136	0.6864	0.5796	0.4204	0.1418	0.6820	0.1762	0.0684	0.0050	0.0019	0.0032	0.0040	0.0032	0.0030	0.0031	0.0008	0.0040	0.0051	0.0023	0.0036	0.0047	0.0028	0.0049	0.0050	0.0037	0.0034	0.0028	0.0021	0.0095	0.0095	0.0080	0.0080	0.0060	0.0094	0.0046	463.2462	988	1.00000	0.7898	0.0000	0.0000	0.2102	0.0000	0.0000	0.5685	0.0000	0.0000	0.0000	0.0000
V2META10445_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.0615	0.0024	0.0412	0.0543	0.0384	0.0329	0.0485	0.0114	0.0712	0.0977	0.0274	0.0725	0.0643	0.0146	0.0582	0.0982	0.0986	0.0315	0.0470	0.0283	0.3323	0.6677	0.5621	0.4379	0.1462	0.6831	0.1707	0.0889	0.0058	0.0010	0.0032	0.0051	0.0034	0.0034	0.0059	0.0024	0.0049	0.0075	0.0050	0.0049	0.0038	0.0022	0.0055	0.0084	0.0063	0.0028	0.0041	0.0031	0.0081	0.0081	0.0092	0.0092	0.0063	0.0099	0.0071	737.52333	1368	1.00000	0.8368	0.0000	0.0000	0.1632	0.0000	0.0000	0.3702	0.0000	0.0000	0.0000	0.0000
V2META10457_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	51	0.0785	0.0185	0.0524	0.0321	0.0236	0.0716	0.0388	0.0116	0.0619	0.0201	0.0333	0.0407	0.0462	0.0333	0.0298	0.0504	0.1578	0.0742	0.0850	0.0404	0.4364	0.5636	0.4650	0.5350	0.0589	0.8501	0.0910	0.1315	0.0095	0.0046	0.0059	0.0069	0.0059	0.0069	0.0075	0.0006	0.0078	0.0047	0.0072	0.0049	0.0064	0.0048	0.0079	0.0068	0.0098	0.0076	0.0100	0.0056	0.0178	0.0178	0.0153	0.0153	0.0083	0.0100	0.0060	468.878320000001	950	1.00000	0.9537	0.0000	0.0000	0.0463	0.0000	0.0000	0.4986	0.0000	0.0000	0.0000	0.0225
V2META10457_2_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	54	0.0580	0.0185	0.0405	0.0350	0.0198	0.0437	0.0529	0.0107	0.0548	0.0572	0.0466	0.0366	0.0559	0.0253	0.0540	0.0833	0.1515	0.0425	0.0720	0.0411	0.4339	0.5661	0.4696	0.5304	0.1101	0.7700	0.1199	0.1167	0.0097	0.0035	0.0049	0.0042	0.0035	0.0037	0.0066	0.0020	0.0055	0.0087	0.0069	0.0062	0.0058	0.0043	0.0076	0.0082	0.0086	0.0051	0.0072	0.0046	0.0141	0.0141	0.0165	0.0165	0.0101	0.0140	0.0051	655.626810000001	1007	1.00000	0.8049	0.0000	0.0000	0.1951	0.0000	0.0000	0.5519	0.0000	0.0000	0.0000	0.0000
V2META10459_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	59	0.0932	0.0216	0.0622	0.0555	0.0332	0.0146	0.0689	0.0070	0.0648	0.0390	0.0181	0.0507	0.1061	0.0286	0.0623	0.0644	0.1184	0.0359	0.0195	0.0362	0.3547	0.6453	0.4770	0.5230	0.1078	0.7771	0.1150	0.1245	0.0110	0.0040	0.0062	0.0061	0.0050	0.0038	0.0080	0.0016	0.0078	0.0081	0.0046	0.0058	0.0087	0.0036	0.0091	0.0073	0.0090	0.0048	0.0047	0.0051	0.0143	0.0143	0.0116	0.0116	0.0077	0.0129	0.0077	781.249260000001	1102	1.00000	0.7032	0.0000	0.0000	0.2968	0.0000	0.0000	0.5723	0.0000	0.0000	0.0000	0.0000
V2META10478_1_1_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0530	0.0130	0.0516	0.0550	0.0512	0.0486	0.0638	0.0180	0.0649	0.0382	0.0194	0.0648	0.0604	0.0431	0.0558	0.0563	0.1079	0.0325	0.0562	0.0464	0.3567	0.6433	0.5313	0.4687	0.1020	0.7769	0.1211	0.1513	0.0075	0.0066	0.0078	0.0095	0.0069	0.0075	0.0094	0.0029	0.0063	0.0079	0.0043	0.0071	0.0099	0.0069	0.0086	0.0079	0.0114	0.0063	0.0076	0.0088	0.0136	0.0136	0.0120	0.0120	0.0122	0.0153	0.0074	965.17132	1045	0.96230	0.6557	0.0000	0.0000	0.3443	0.0000	0.0000	0.6215	0.0000	0.0000	0.0000	0.0000
V2META10478_2_2_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	69	0.0484	0.0123	0.0448	0.0477	0.0577	0.0576	0.0543	0.0228	0.0618	0.0447	0.0225	0.0681	0.0633	0.0229	0.0460	0.0556	0.1111	0.0418	0.0587	0.0577	0.3673	0.6327	0.5247	0.4753	0.0990	0.7773	0.1237	0.1307	0.0078	0.0037	0.0048	0.0087	0.0065	0.0059	0.0067	0.0050	0.0112	0.0068	0.0044	0.0072	0.0086	0.0061	0.0068	0.0055	0.0092	0.0052	0.0057	0.0045	0.0112	0.0112	0.0101	0.0101	0.0061	0.0095	0.0093	759.079899999999	1292	1.00000	0.8295	0.0000	0.0000	0.1705	0.0000	0.0000	0.4099	0.0000	0.0000	0.0000	0.0000
