Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
Gene_0681	0 All_Taxa	57	0.0583	0.0261	0.0569	0.0506	0.0461	0.0235	0.0468	0.0287	0.0836	0.0473	0.0110	0.0759	0.0894	0.0214	0.0735	0.0726	0.0822	0.0246	0.0438	0.0378	0.3354	0.6646	0.5184	0.4816	0.0941	0.7573	0.1485	0.1263	0.0083	0.0037	0.0045	0.0093	0.0057	0.0051	0.0056	0.0029	0.0081	0.0066	0.0043	0.0073	0.0087	0.0041	0.0083	0.0112	0.0073	0.0046	0.0063	0.0045	0.0133	0.0133	0.0122	0.0122	0.0084	0.0147	0.0147	704.31904	1064	1.00000	0.8985	0.1015	0.0000	0.0000	0.0997	0.0000	0.2684	0.0000	0.0033	0.0000	0.0098
Gene_0687	0 All_Taxa	37	0.0492	0.0248	0.0426	0.0519	0.0425	0.0516	0.0565	0.0250	0.0678	0.0410	0.0251	0.0572	0.0773	0.0365	0.0571	0.0437	0.1028	0.0395	0.0677	0.0402	0.3671	0.6329	0.5129	0.4871	0.0974	0.8017	0.1009	0.1153	0.0052	0.0043	0.0048	0.0062	0.0066	0.0068	0.0049	0.0030	0.0085	0.0046	0.0047	0.0051	0.0101	0.0048	0.0072	0.0054	0.0083	0.0033	0.0072	0.0043	0.0136	0.0136	0.0119	0.0119	0.0056	0.0085	0.0063	557.15343	684	0.99987	0.7410	0.2590	0.0000	0.0000	0.1300	0.0000	0.6084	0.0000	0.0031	0.0031	0.0062
Gene_0690	0 All_Taxa	62	0.0438	0.0723	0.0553	0.0341	0.0294	0.0469	0.0881	0.0208	0.0400	0.1090	0.0148	0.0457	0.0328	0.0296	0.0599	0.0981	0.0776	0.0260	0.0230	0.0527	0.2925	0.7075	0.6193	0.3807	0.1971	0.6590	0.1439	0.1177	0.0072	0.0055	0.0049	0.0062	0.0059	0.0058	0.0061	0.0015	0.0053	0.0073	0.0034	0.0080	0.0068	0.0036	0.0087	0.0094	0.0044	0.0047	0.0054	0.0077	0.0165	0.0165	0.0117	0.0117	0.0061	0.0093	0.0070	306.743920000001	1159	1.00000	0.9617	0.0379	0.0003	0.0000	0.0398	0.0006	0.1482	0.0986	0.2887	0.3169	0.3803
Gene_0691	0 All_Taxa	53	0.0991	0.0108	0.0568	0.0480	0.0397	0.0238	0.0659	0.0014	0.0654	0.0835	0.0308	0.0394	0.0715	0.0141	0.0603	0.0693	0.0975	0.0431	0.0308	0.0492	0.3690	0.6310	0.5028	0.4972	0.1493	0.7420	0.1087	0.0991	0.0089	0.0023	0.0051	0.0046	0.0054	0.0032	0.0052	0.0014	0.0066	0.0068	0.0043	0.0046	0.0063	0.0022	0.0075	0.0060	0.0063	0.0056	0.0033	0.0032	0.0102	0.0102	0.0138	0.0138	0.0074	0.0099	0.0053	562.757329999999	988	1.00000	0.9487	0.0513	0.0000	0.0000	0.0582	0.0000	0.2817	0.0359	0.0829	0.0994	0.1354
Gene_0695	0 All_Taxa	50	0.0736	0.0200	0.0591	0.0633	0.0432	0.0291	0.0457	0.0146	0.0775	0.0537	0.0166	0.0641	0.0874	0.0234	0.0580	0.0523	0.0975	0.0420	0.0453	0.0337	0.3393	0.6607	0.5143	0.4857	0.0994	0.7842	0.1164	0.1349	0.0134	0.0042	0.0056	0.0069	0.0076	0.0054	0.0058	0.0022	0.0093	0.0071	0.0041	0.0064	0.0085	0.0041	0.0089	0.0065	0.0105	0.0068	0.0068	0.0048	0.0142	0.0142	0.0149	0.0149	0.0064	0.0138	0.0094	911.84481	931	0.66696	0.7971	0.2029	0.0000	0.0000	0.1523	0.0000	0.4306	0.0023	0.0045	0.0068	0.0068
Gene_0696	0 All_Taxa	52	0.0903	0.0268	0.0533	0.0629	0.0426	0.0318	0.0515	0.0106	0.0869	0.0499	0.0251	0.0427	0.0830	0.0237	0.0676	0.0495	0.0891	0.0372	0.0342	0.0415	0.3583	0.6417	0.5054	0.4946	0.1014	0.8064	0.0922	0.133	0.0102	0.0054	0.0056	0.0059	0.0046	0.0052	0.0075	0.0024	0.0091	0.0096	0.0042	0.0047	0.0100	0.0044	0.0079	0.0097	0.0088	0.0067	0.0056	0.0054	0.0137	0.0137	0.0139	0.0139	0.0079	0.0127	0.0101	630.949769999999	969	1.00000	0.8637	0.1363	0.0000	0.0000	0.1281	0.0000	0.3584	0.0136	0.0305	0.0305	0.0576
Gene_0703	0 All_Taxa	61	0.0471	0.0117	0.0254	0.0501	0.0375	0.0381	0.0878	0.0111	0.0466	0.1052	0.0392	0.0739	0.0934	0.0313	0.0501	0.0586	0.0991	0.0334	0.0347	0.0257	0.3070	0.6930	0.5742	0.4258	0.1931	0.6744	0.1325	0.1692	0.0106	0.0039	0.0049	0.0107	0.0083	0.0060	0.0104	0.0015	0.0090	0.0181	0.0078	0.0070	0.0145	0.0057	0.0125	0.0074	0.0116	0.0066	0.0075	0.0051	0.0149	0.0149	0.0171	0.0171	0.0134	0.0162	0.0087	588.379459999999	1140	1.00000	0.9157	0.0836	0.0007	0.0000	0.1070	0.0012	0.2020	0.0058	0.0116	0.0116	0.0407
Gene_0709	0 All_Taxa	59	0.0513	0.0133	0.0805	0.0544	0.0399	0.0338	0.0793	0.0096	0.0747	0.0518	0.0244	0.0474	0.1074	0.0275	0.0621	0.0582	0.1053	0.0310	0.0207	0.0275	0.3008	0.6992	0.5113	0.4887	0.1311	0.7634	0.1055	0.14	0.0109	0.0040	0.0076	0.0076	0.0072	0.0049	0.0075	0.0016	0.0089	0.0084	0.0065	0.0052	0.0124	0.0052	0.0096	0.0079	0.0086	0.0070	0.0050	0.0038	0.0171	0.0171	0.0122	0.0122	0.0076	0.0101	0.0070	585.055340000001	1102	1.00000	0.9062	0.0938	0.0000	0.0000	0.1102	0.0000	0.2362	0.0175	0.0349	0.0437	0.0655
Gene_0727	0 All_Taxa	50	0.0708	0.0226	0.0632	0.0562	0.0377	0.0345	0.0526	0.0108	0.0552	0.0590	0.0277	0.0590	0.0877	0.0181	0.0713	0.0684	0.1097	0.0373	0.0317	0.0265	0.3486	0.6514	0.5006	0.4994	0.1116	0.7610	0.1274	0.1122	0.0062	0.0038	0.0055	0.0048	0.0059	0.0045	0.0069	0.0024	0.0086	0.0082	0.0042	0.0062	0.0061	0.0026	0.0086	0.0060	0.0071	0.0050	0.0041	0.0051	0.0092	0.0092	0.0107	0.0107	0.0067	0.0090	0.0055	436.34388	931	1.00000	0.9077	0.0922	0.0001	0.0000	0.0863	0.0001	0.3517	0.0690	0.1509	0.1552	0.1983
Gene_0741	0 All_Taxa	58	0.0919	0.0464	0.0451	0.0436	0.0349	0.0427	0.0694	0.0148	0.0413	0.0707	0.0250	0.0473	0.0757	0.0233	0.0573	0.0573	0.0992	0.0406	0.0412	0.0322	0.3616	0.6384	0.5176	0.4824	0.1401	0.7552	0.1047	0.1467	0.0111	0.0054	0.0056	0.0064	0.0068	0.0067	0.0076	0.0040	0.0076	0.0140	0.0057	0.0077	0.0100	0.0038	0.0092	0.0092	0.0084	0.0074	0.0060	0.0042	0.0156	0.0156	0.0166	0.0166	0.0120	0.0171	0.0093	610.782769999999	1083	1.00000	0.8518	0.1478	0.0004	0.0000	0.1436	0.0006	0.2942	0.0037	0.0186	0.0297	0.0335
Gene_0745	0 All_Taxa	52	0.0907	0.0273	0.0683	0.0546	0.0226	0.0298	0.0485	0.0401	0.0948	0.0397	0.0148	0.0490	0.0857	0.0425	0.0461	0.0403	0.0981	0.0385	0.0441	0.0246	0.3583	0.6417	0.4877	0.5123	0.0882	0.8225	0.0893	0.1373	0.0111	0.0059	0.0078	0.0080	0.0044	0.0056	0.0068	0.0035	0.0118	0.0060	0.0035	0.0063	0.0095	0.0052	0.0084	0.0055	0.0112	0.0056	0.0067	0.0043	0.0157	0.0157	0.0127	0.0127	0.0068	0.0099	0.0076	791.8773	969	0.99999	0.7567	0.2429	0.0004	0.0000	0.1827	0.0006	0.4379	0.0048	0.0048	0.0073	0.0121
Gene_0766	0 All_Taxa	60	0.0822	0.0145	0.0482	0.0451	0.0379	0.0379	0.0525	0.0187	0.0660	0.0764	0.0260	0.0615	0.0632	0.0326	0.0534	0.0709	0.0999	0.0365	0.0462	0.0303	0.3568	0.6432	0.5318	0.4682	0.1289	0.7387	0.1324	0.1692	0.0154	0.0044	0.0065	0.0092	0.0088	0.0150	0.0119	0.0021	0.0082	0.0119	0.0040	0.0067	0.0095	0.0045	0.0077	0.0153	0.0081	0.0090	0.0059	0.0050	0.0190	0.0190	0.0204	0.0204	0.0093	0.0161	0.0143	1043.37351	1121	0.95202	0.7541	0.2459	0.0000	0.0000	0.2740	0.0000	0.3536	0.0212	0.0308	0.0346	0.0442
Gene_0773	0 All_Taxa	56	0.0705	0.0157	0.0563	0.0534	0.0386	0.0341	0.0486	0.0228	0.0545	0.0817	0.0219	0.0671	0.0720	0.0242	0.0612	0.0709	0.0848	0.0352	0.0430	0.0435	0.3476	0.6524	0.5241	0.4759	0.1303	0.7317	0.1380	0.1084	0.0100	0.0028	0.0040	0.0058	0.0059	0.0046	0.0046	0.0029	0.0051	0.0067	0.0041	0.0062	0.0070	0.0033	0.0068	0.0071	0.0073	0.0057	0.0053	0.0034	0.0115	0.0115	0.0107	0.0107	0.0071	0.0120	0.0084	810.47289	1045	1.00000	0.7359	0.2641	0.0000	0.0000	0.2145	0.0000	0.4113	0.0023	0.0114	0.0114	0.0125
Gene_0775	0 All_Taxa	49	0.0557	0.0134	0.0350	0.0407	0.0556	0.0487	0.0604	0.0119	0.0732	0.0590	0.0298	0.0527	0.0625	0.0364	0.0483	0.0661	0.1165	0.0359	0.0561	0.0422	0.3604	0.6396	0.5422	0.4578	0.1194	0.7618	0.1188	0.121	0.0081	0.0030	0.0045	0.0058	0.0060	0.0048	0.0059	0.0028	0.0070	0.0149	0.0056	0.0072	0.0056	0.0048	0.0066	0.0063	0.0071	0.0057	0.0040	0.0050	0.0121	0.0121	0.0109	0.0109	0.0125	0.0108	0.0082	673.31444	912	1.00000	0.7351	0.2649	0.0000	0.0000	0.2113	0.0000	0.4854	0.0000	0.0115	0.0095	0.0172
Gene_0786	0 All_Taxa	48	0.0597	0.0370	0.0576	0.0600	0.0195	0.0380	0.0587	0.0156	0.0924	0.0418	0.0245	0.0221	0.0997	0.0193	0.0780	0.0440	0.1147	0.0285	0.0430	0.0461	0.3814	0.6186	0.4612	0.5388	0.1006	0.8334	0.0660	0.1605	0.0103	0.0060	0.0072	0.0079	0.0054	0.0075	0.0068	0.0040	0.0105	0.0091	0.0068	0.0028	0.0161	0.0054	0.0150	0.0068	0.0118	0.0058	0.0093	0.0063	0.0202	0.0202	0.0151	0.0151	0.0090	0.0131	0.0073	577.802819999999	893	1.00000	0.8983	0.1015	0.0001	0.0000	0.0693	0.0002	0.3840	0.0000	0.0070	0.0140	0.0140
Gene_0787	0 All_Taxa	62	0.0532	0.0993	0.0991	0.0243	0.0366	0.0368	0.0188	0.0191	0.0701	0.0516	0.0401	0.0644	0.0197	0.0210	0.0336	0.0925	0.0308	0.0379	0.0843	0.0666	0.3278	0.6722	0.5535	0.4465	0.0704	0.7727	0.1569	0.2457	0.0149	0.0014	0.0108	0.0135	0.0148	0.0124	0.0118	0.0046	0.0162	0.0155	0.0114	0.0180	0.0111	0.0109	0.0110	0.0191	0.0097	0.0170	0.0094	0.0123	0.0206	0.0206	0.0217	0.0217	0.0140	0.0229	0.0218	604.887979999999	1159	1.00000	0.9532	0.0468	0.0000	0.0000	0.0278	0.0000	0.1558	0.0484	0.0968	0.1129	0.1935
Gene_0793	0 All_Taxa	54	0.1239	0.0659	0.0563	0.0459	0.0344	0.0448	0.0418	0.0022	0.0945	0.0435	0.0152	0.0182	0.0942	0.0106	0.0539	0.0589	0.0743	0.0210	0.0529	0.0474	0.3698	0.6302	0.4796	0.5204	0.0854	0.8375	0.0771	0.1901	0.0154	0.0087	0.0090	0.0124	0.0065	0.0071	0.0076	0.0028	0.0180	0.0086	0.0091	0.0092	0.0156	0.0061	0.0132	0.0084	0.0103	0.0071	0.0092	0.0061	0.0210	0.0210	0.0210	0.0210	0.0116	0.0156	0.0098	579.670869999997	1007	1.00000	0.9394	0.0606	0.0000	0.0000	0.0261	0.0000	0.2754	0.0549	0.1209	0.1648	0.3407
Gene_0802	0 All_Taxa	51	0.0498	0.0159	0.0283	0.0547	0.0400	0.0334	0.0600	0.0062	0.0680	0.0834	0.0287	0.0753	0.0808	0.0179	0.0589	0.0759	0.1120	0.0467	0.0368	0.0273	0.3198	0.6802	0.5711	0.4289	0.1434	0.7054	0.1512	0.1737	0.0123	0.0027	0.0084	0.0094	0.0084	0.0077	0.0100	0.0021	0.0137	0.0143	0.0076	0.0110	0.0107	0.0050	0.0090	0.0089	0.0108	0.0079	0.0082	0.0057	0.0156	0.0156	0.0157	0.0157	0.0136	0.0150	0.0105	807.292100000001	950	0.99971	0.8877	0.1123	0.0000	0.0000	0.0950	0.0000	0.3533	0.0051	0.0308	0.0410	0.0615
Gene_0806	0 All_Taxa	60	0.0548	0.0774	0.0326	0.0561	0.0536	0.0462	0.0522	0.0095	0.0488	0.0512	0.0263	0.0663	0.0665	0.0362	0.0443	0.0799	0.0459	0.0586	0.0384	0.0552	0.2743	0.7257	0.6265	0.3735	0.1034	0.7504	0.1462	0.1671	0.0111	0.0055	0.0100	0.0098	0.0098	0.0042	0.0109	0.0010	0.0137	0.0110	0.0060	0.0090	0.0084	0.0076	0.0080	0.0110	0.0065	0.0111	0.0047	0.0077	0.0147	0.0147	0.0139	0.0139	0.0117	0.0217	0.0131	410.450390000001	1121	1.00000	0.9443	0.0557	0.0000	0.0000	0.0523	0.0000	0.1906	0.0714	0.1071	0.1250	0.1875
Gene_0807	0 All_Taxa	63	0.0956	0.0032	0.0707	0.0601	0.0585	0.0103	0.0699	0.0023	0.0527	0.1207	0.0148	0.0473	0.0665	0.0206	0.0580	0.0772	0.0743	0.0691	0.0048	0.0233	0.2731	0.7269	0.5896	0.4104	0.1906	0.6849	0.1244	0.1964	0.0161	0.0040	0.0128	0.0127	0.0107	0.0008	0.0113	0.0031	0.0122	0.0148	0.0078	0.0101	0.0126	0.0060	0.0147	0.0119	0.0110	0.0135	0.0052	0.0053	0.0194	0.0194	0.0272	0.0272	0.0121	0.0205	0.0126	604.636589999999	1178	1.00000	0.9875	0.0125	0.0000	0.0000	0.0189	0.0000	0.1113	0.0100	0.2100	0.2200	0.3500
Gene_0808	0 All_Taxa	50	0.0542	0.0125	0.0305	0.0439	0.0340	0.0710	0.0669	0.0081	0.0534	0.0716	0.0205	0.0566	0.0624	0.0273	0.0555	0.0757	0.1056	0.0504	0.0601	0.0397	0.3437	0.6563	0.5634	0.4366	0.1386	0.7291	0.1323	0.128	0.0080	0.0038	0.0043	0.0071	0.0066	0.0059	0.0093	0.0021	0.0066	0.0069	0.0048	0.0064	0.0087	0.0053	0.0094	0.0075	0.0081	0.0062	0.0066	0.0040	0.0124	0.0124	0.0137	0.0137	0.0110	0.0171	0.0087	695.523839999997	931	1.00000	0.8758	0.1242	0.0000	0.0000	0.1074	0.0000	0.3744	0.0000	0.0195	0.0293	0.0489
Gene_0813	0 All_Taxa	52	0.0569	0.0264	0.0421	0.0549	0.0318	0.0289	0.0549	0.0082	0.0618	0.0455	0.0247	0.0525	0.0825	0.0244	0.0612	0.0607	0.1189	0.0337	0.0659	0.0640	0.3998	0.6002	0.4756	0.5244	0.1004	0.7865	0.1132	0.1352	0.0079	0.0052	0.0056	0.0076	0.0057	0.0042	0.0088	0.0020	0.0105	0.0063	0.0051	0.0069	0.0079	0.0049	0.0108	0.0084	0.0098	0.0044	0.0079	0.0055	0.0126	0.0126	0.0153	0.0153	0.0069	0.0128	0.0089	709.888370000001	969	1.00000	0.8689	0.1310	0.0001	0.0000	0.1222	0.0001	0.3545	0.0034	0.0103	0.0138	0.0345
Gene_0819	0 All_Taxa	50	0.0562	0.0294	0.0330	0.0598	0.0417	0.0342	0.0710	0.0064	0.0772	0.0584	0.0238	0.0486	0.0680	0.0190	0.0634	0.0643	0.1120	0.0369	0.0417	0.0550	0.3584	0.6416	0.5406	0.4594	0.1295	0.7576	0.1129	0.1607	0.0148	0.0056	0.0050	0.0084	0.0075	0.0068	0.0074	0.0016	0.0102	0.0100	0.0050	0.0071	0.0107	0.0060	0.0123	0.0066	0.0123	0.0079	0.0072	0.0085	0.0178	0.0178	0.0179	0.0179	0.0077	0.0112	0.0071	694.012880000001	931	1.00000	0.9015	0.0985	0.0000	0.0000	0.0953	0.0000	0.3561	0.0000	0.0000	0.0000	0.0000
Gene_0822	0 All_Taxa	62	0.0675	0.0140	0.0329	0.0281	0.0559	0.0243	0.0855	0.0510	0.0666	0.0549	0.0366	0.0738	0.0495	0.0248	0.0568	0.0541	0.0578	0.0444	0.0435	0.0779	0.3911	0.6089	0.5265	0.4735	0.1404	0.7316	0.1279	0.1832	0.0102	0.0049	0.0077	0.0108	0.0100	0.0057	0.0104	0.0079	0.0114	0.0132	0.0075	0.0094	0.0128	0.0057	0.0097	0.0098	0.0089	0.0090	0.0082	0.0097	0.0170	0.0170	0.0149	0.0149	0.0121	0.0170	0.0110	622.933509999999	1159	1.00000	0.8959	0.1041	0.0000	0.0000	0.1039	0.0000	0.2065	0.0125	0.0250	0.0187	0.0312
Gene_0834	0 All_Taxa	50	0.0996	0.0274	0.0996	0.0499	0.0258	0.0304	0.0458	0.0117	0.0627	0.0478	0.0201	0.0475	0.0853	0.0298	0.0641	0.0336	0.1172	0.0228	0.0350	0.0440	0.3917	0.6083	0.4234	0.5766	0.0936	0.8253	0.0810	0.1577	0.0143	0.0064	0.0091	0.0094	0.0065	0.0061	0.0066	0.0030	0.0117	0.0078	0.0069	0.0062	0.0093	0.0053	0.0123	0.0067	0.0087	0.0073	0.0080	0.0057	0.0184	0.0184	0.0157	0.0157	0.0079	0.0127	0.0076	634.678090000001	931	1.00000	0.8382	0.1618	0.0000	0.0000	0.1297	0.0000	0.4013	0.0102	0.0305	0.0305	0.0558
Gene_0835	0 All_Taxa	44	0.0962	0.0172	0.0706	0.0711	0.0128	0.0383	0.0425	0.0198	0.0814	0.0435	0.0353	0.0254	0.0882	0.0111	0.0675	0.0320	0.1070	0.0434	0.0464	0.0502	0.4225	0.5775	0.4188	0.5812	0.0860	0.8565	0.0575	0.1125	0.0091	0.0038	0.0049	0.0057	0.0038	0.0037	0.0069	0.0032	0.0089	0.0062	0.0062	0.0025	0.0083	0.0036	0.0084	0.0037	0.0083	0.0047	0.0065	0.0043	0.0106	0.0106	0.0082	0.0082	0.0050	0.0066	0.0041	528.435750000001	817	1.00000	0.9014	0.0986	0.0000	0.0000	0.0769	0.0000	0.4334	0.0129	0.0343	0.0515	0.1202
Gene_0843	0 All_Taxa	68	0.0390	0.0159	0.0876	0.0397	0.0440	0.0223	0.0831	0.0077	0.0543	0.0830	0.0388	0.0469	0.0905	0.0296	0.0864	0.0482	0.0870	0.0210	0.0504	0.0248	0.3341	0.6659	0.4878	0.5122	0.1660	0.7389	0.0950	0.1296	0.0067	0.0049	0.0063	0.0087	0.0082	0.0069	0.0071	0.0007	0.0080	0.0081	0.0071	0.0047	0.0097	0.0046	0.0106	0.0043	0.0076	0.0063	0.0069	0.0024	0.0143	0.0143	0.0124	0.0124	0.0086	0.0097	0.0057	306.733089999999	1273	1.00000	0.9824	0.0176	0.0000	0.0000	0.0230	0.0000	0.0456	0.1163	0.2868	0.2868	0.3721
Gene_0848	0 All_Taxa	62	0.0834	0.0050	0.0531	0.0635	0.0405	0.0225	0.0588	0.0010	0.0509	0.1056	0.0273	0.0521	0.0717	0.0126	0.0712	0.0791	0.1039	0.0419	0.0376	0.0181	0.3426	0.6574	0.5326	0.4674	0.1644	0.7044	0.1312	0.1179	0.0070	0.0023	0.0053	0.0082	0.0060	0.0043	0.0076	0.0014	0.0080	0.0070	0.0046	0.0052	0.0079	0.0033	0.0069	0.0090	0.0091	0.0082	0.0039	0.0028	0.0111	0.0111	0.0099	0.0099	0.0074	0.0117	0.0082	450.373890000002	1159	1.00000	0.9687	0.0313	0.0000	0.0000	0.0407	0.0000	0.1420	0.0519	0.1179	0.1274	0.2123
Gene_0857	0 All_Taxa	52	0.0542	0.0205	0.0422	0.0393	0.0316	0.0511	0.0647	0.0101	0.0681	0.0556	0.0259	0.0456	0.0427	0.0382	0.0546	0.0857	0.1197	0.0428	0.0720	0.0352	0.3718	0.6282	0.5433	0.4567	0.1203	0.7483	0.1313	0.1598	0.0092	0.0049	0.0110	0.0084	0.0069	0.0066	0.0075	0.0027	0.0103	0.0104	0.0048	0.0067	0.0077	0.0069	0.0089	0.0116	0.0097	0.0080	0.0110	0.0068	0.0143	0.0143	0.0130	0.0130	0.0090	0.0176	0.0135	734.01076	969	1.00000	0.7792	0.2208	0.0000	0.0000	0.1985	0.0000	0.4212	0.0071	0.0247	0.0212	0.0424
Gene_0863	0 All_Taxa	45	0.0782	0.0240	0.0432	0.0618	0.0287	0.0772	0.0301	0.0198	0.0551	0.0229	0.0213	0.0240	0.0830	0.0229	0.0688	0.0207	0.1643	0.0233	0.0952	0.0355	0.4831	0.5169	0.3906	0.6094	0.0530	0.9023	0.0447	0.1303	0.0137	0.0046	0.0049	0.0061	0.0030	0.0085	0.0044	0.0043	0.0077	0.0040	0.0054	0.0033	0.0092	0.0038	0.0110	0.0027	0.0127	0.0045	0.0123	0.0043	0.0131	0.0131	0.0141	0.0141	0.0038	0.0052	0.0039	737.41153	836	0.99372	0.8580	0.1420	0.0000	0.0000	0.1181	0.0000	0.4484	0.0036	0.0107	0.0142	0.0356
Gene_0873	0 All_Taxa	47	0.0760	0.0229	0.0478	0.0495	0.0262	0.0548	0.0272	0.0218	0.0634	0.0257	0.0221	0.0241	0.0834	0.0297	0.0624	0.0242	0.1829	0.0229	0.0862	0.0465	0.4980	0.5020	0.3708	0.6292	0.0529	0.8988	0.0483	0.116	0.0089	0.0043	0.0066	0.0062	0.0044	0.0060	0.0041	0.0034	0.0060	0.0045	0.0041	0.0035	0.0105	0.0031	0.0115	0.0040	0.0100	0.0033	0.0078	0.0039	0.0142	0.0142	0.0154	0.0154	0.0038	0.0061	0.0048	711.062929999999	874	0.99998	0.8214	0.1786	0.0000	0.0000	0.1469	0.0000	0.4485	0.0052	0.0208	0.0286	0.0519
Gene_0874	0 All_Taxa	45	0.0600	0.0195	0.0372	0.0542	0.0306	0.0287	0.0668	0.0111	0.0685	0.0581	0.0276	0.0515	0.0778	0.0221	0.0632	0.0691	0.1312	0.0446	0.0479	0.0303	0.3713	0.6287	0.5137	0.4863	0.1249	0.7546	0.1206	0.1188	0.0085	0.0046	0.0054	0.0058	0.0053	0.0047	0.0069	0.0024	0.0069	0.0088	0.0044	0.0060	0.0081	0.0041	0.0074	0.0060	0.0084	0.0051	0.0053	0.0045	0.0111	0.0111	0.0154	0.0154	0.0063	0.0111	0.0075	793.569269999999	836	0.85070	0.7213	0.2787	0.0000	0.0000	0.1839	0.0000	0.5363	0.0000	0.0020	0.0059	0.0196
Gene_0891	0 All_Taxa	66	0.0785	0.0122	0.0571	0.0479	0.0360	0.0182	0.0621	0.0001	0.0461	0.0712	0.0312	0.0809	0.0666	0.0138	0.0669	0.0865	0.1084	0.0415	0.0292	0.0456	0.3599	0.6401	0.5164	0.4836	0.1333	0.6993	0.1674	0.0858	0.0075	0.0021	0.0047	0.0049	0.0044	0.0023	0.0034	0.0002	0.0067	0.0049	0.0031	0.0050	0.0064	0.0034	0.0048	0.0061	0.0045	0.0042	0.0044	0.0034	0.0103	0.0103	0.0109	0.0109	0.0036	0.0069	0.0054	362.943180000001	1235	1.00000	0.9188	0.0812	0.0000	0.0000	0.1113	0.0000	0.1337	0.0052	0.0181	0.0181	0.0284
Gene_0894	0 All_Taxa	62	0.0758	0.0234	0.0343	0.0602	0.0378	0.0390	0.0599	0.0083	0.0487	0.0579	0.0360	0.0614	0.0811	0.0148	0.0591	0.0697	0.1090	0.0467	0.0356	0.0415	0.3652	0.6348	0.5194	0.4806	0.1178	0.7511	0.1311	0.1083	0.0071	0.0041	0.0040	0.0051	0.0061	0.0049	0.0059	0.0027	0.0066	0.0054	0.0062	0.0051	0.0076	0.0037	0.0081	0.0067	0.0064	0.0050	0.0036	0.0044	0.0121	0.0121	0.0131	0.0131	0.0072	0.0086	0.0059	492.62658	1159	1.00000	0.7806	0.2194	0.0000	0.0000	0.2334	0.0000	0.3086	0.0042	0.0148	0.0211	0.0233
Gene_0895	0 All_Taxa	41	0.0601	0.0172	0.0182	0.0394	0.0353	0.0202	0.0484	0.0123	0.0562	0.0551	0.0298	0.0340	0.0790	0.0370	0.0887	0.0536	0.1480	0.0538	0.0596	0.0541	0.4526	0.5474	0.4501	0.5499	0.1035	0.8090	0.0876	0.1248	0.0077	0.0026	0.0048	0.0065	0.0053	0.0045	0.0072	0.0042	0.0069	0.0067	0.0043	0.0047	0.0097	0.0050	0.0088	0.0071	0.0077	0.0067	0.0098	0.0048	0.0096	0.0096	0.0125	0.0125	0.0053	0.0065	0.0051	626.25169	760	0.99986	0.6587	0.3413	0.0000	0.0000	0.1642	0.0000	0.6142	0.0000	0.0116	0.0145	0.0348
Gene_0896	0 All_Taxa	40	0.0607	0.0252	0.0701	0.0526	0.0478	0.0254	0.0626	0.0033	0.0560	0.0603	0.0311	0.0498	0.0691	0.0318	0.0710	0.0571	0.0981	0.0399	0.0429	0.0453	0.3523	0.6477	0.5084	0.4916	0.1229	0.7702	0.1069	0.117	0.0079	0.0043	0.0060	0.0068	0.0061	0.0052	0.0080	0.0013	0.0045	0.0086	0.0042	0.0040	0.0061	0.0067	0.0057	0.0073	0.0079	0.0047	0.0069	0.0049	0.0098	0.0098	0.0089	0.0089	0.0086	0.0093	0.0068	575.95002	741	1.00000	0.6259	0.3741	0.0000	0.0000	0.1820	0.0000	0.6423	0.0129	0.0203	0.0258	0.0331
Gene_0904	0 All_Taxa	61	0.0763	0.0175	0.0598	0.0437	0.0286	0.0267	0.0777	0.0027	0.0761	0.0580	0.0258	0.0671	0.0708	0.0156	0.0747	0.0670	0.0846	0.0404	0.0383	0.0484	0.3510	0.6490	0.5184	0.4816	0.1357	0.7302	0.1341	0.1348	0.0090	0.0050	0.0095	0.0078	0.0052	0.0065	0.0064	0.0016	0.0074	0.0072	0.0047	0.0072	0.0062	0.0044	0.0073	0.0070	0.0077	0.0071	0.0067	0.0111	0.0109	0.0109	0.0141	0.0141	0.0078	0.0112	0.0072	781.35106	1140	1.00000	0.7114	0.2886	0.0000	0.0000	0.2602	0.0000	0.3801	0.0000	0.0017	0.0069	0.0139
