Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
rpl38	0 All_Taxa	67	0.0548	0.0161	0.0151	0.0397	0.0035	0.0293	0.0683	0.0000	0.0494	0.2108	0.0217	0.0588	0.0801	0.0066	0.0621	0.0546	0.1151	0.0328	0.0338	0.0473	0.3348	0.6652	0.5699	0.4301	0.2791	0.6075	0.1134	0.1454	0.0081	0.0015	0.0027	0.0097	0.0049	0.0040	0.0108	0.0000	0.0074	0.0176	0.0075	0.0090	0.0108	0.0071	0.0074	0.0112	0.0108	0.0080	0.0042	0.0025	0.0133	0.0133	0.0127	0.0127	0.0166	0.0195	0.0089	333.295489999999	1254	1.00000	0.9718	0.0005	0.0000	0.0278	0.0008	0.0000	0.1544	0.1077	0.2462	0.2462	0.2462
rps27	0 All_Taxa	72	0.0386	0.0731	0.0515	0.0688	0.0216	0.0224	0.0682	0.0000	0.0820	0.0957	0.0260	0.0272	0.0805	0.0354	0.0192	0.0434	0.0930	0.0439	0.0444	0.0653	0.2865	0.7135	0.5816	0.4184	0.1638	0.7656	0.0705	0.1527	0.0095	0.0027	0.0062	0.0100	0.0087	0.0051	0.0114	0.0000	0.0121	0.0119	0.0042	0.0050	0.0103	0.0059	0.0095	0.0064	0.0085	0.0083	0.0082	0.0089	0.0178	0.0178	0.0124	0.0124	0.0109	0.0129	0.0061	313.383840000002	1349	1.00000	0.9800	0.0000	0.0000	0.0200	0.0000	0.0000	0.0836	0.0833	0.1310	0.1429	0.1548
rps6	0 All_Taxa	73	0.0591	0.0144	0.0727	0.0361	0.0314	0.0260	0.1248	0.0052	0.0424	0.1225	0.0195	0.0508	0.0722	0.0109	0.0547	0.0552	0.0938	0.0452	0.0214	0.0418	0.2953	0.7047	0.5598	0.4402	0.2474	0.6466	0.1060	0.1207	0.0084	0.0031	0.0049	0.0061	0.0074	0.0034	0.0075	0.0017	0.0066	0.0089	0.0055	0.0060	0.0090	0.0044	0.0070	0.0063	0.0087	0.0074	0.0050	0.0034	0.0114	0.0114	0.0122	0.0122	0.0089	0.0105	0.0060	496.52145	1368	1.00000	0.9795	0.0005	0.0000	0.0200	0.0009	0.0000	0.0714	0.0327	0.0654	0.0794	0.1028
tribe717	0 All_Taxa	68	0.0507	0.0024	0.1185	0.0516	0.0150	0.0226	0.0451	0.0007	0.0349	0.0889	0.0129	0.0460	0.1260	0.0065	0.0543	0.0788	0.1136	0.0204	0.0485	0.0626	0.3434	0.6566	0.4122	0.5878	0.1340	0.7412	0.1248	0.1972	0.0171	0.0034	0.0101	0.0108	0.0085	0.0064	0.0082	0.0012	0.0133	0.0139	0.0069	0.0074	0.0171	0.0065	0.0150	0.0101	0.0136	0.0089	0.0106	0.0082	0.0223	0.0223	0.0116	0.0116	0.0123	0.0180	0.0094	729.037059999997	1273	1.00000	0.9816	0.0002	0.0000	0.0182	0.0003	0.0000	0.1331	0.0341	0.0682	0.0909	0.1136
tribe542	0 All_Taxa	69	0.0359	0.0235	0.0838	0.0560	0.0433	0.0239	0.0594	0.0007	0.0197	0.1095	0.0036	0.0512	0.0835	0.0395	0.0873	0.0609	0.0695	0.0937	0.0443	0.0108	0.2521	0.7479	0.5806	0.4194	0.1689	0.7190	0.1120	0.1754	0.0087	0.0067	0.0046	0.0094	0.0102	0.0041	0.0101	0.0012	0.0101	0.0115	0.0048	0.0114	0.0139	0.0066	0.0143	0.0129	0.0103	0.0104	0.0079	0.0060	0.0193	0.0193	0.0158	0.0158	0.0105	0.0153	0.0116	547.033530000002	1292	1.00000	0.9726	0.0003	0.0000	0.0271	0.0006	0.0000	0.1285	0.0000	0.0000	0.0000	0.0000
l12e	0 All_Taxa	73	0.0973	0.0520	0.0617	0.0243	0.0352	0.0207	0.0380	0.0096	0.0334	0.1113	0.0212	0.0738	0.0941	0.0308	0.0444	0.0764	0.1265	0.0288	0.0100	0.0105	0.3196	0.6804	0.5246	0.4754	0.1493	0.7005	0.1502	0.4481	0.0056	0.0020	0.0024	0.0035	0.0037	0.0026	0.0038	0.0012	0.0046	0.0041	0.0030	0.0030	0.0046	0.0038	0.0048	0.0037	0.0036	0.0035	0.0028	0.0030	0.0144	0.0144	0.0152	0.0152	0.0112	0.0170	0.0103	6780.92216000001	1368	0	0.9929	0.0001	0.0000	0.0070	0.0001	0.0000	0.4940	0.0345	0.2241	0.1638	0.1379
rpl33a	0 All_Taxa	75	0.0593	0.0082	0.0957	0.0544	0.0418	0.0595	0.1191	0.0119	0.0568	0.0933	0.0221	0.0145	0.0944	0.0286	0.0454	0.0261	0.0724	0.0224	0.0371	0.0371	0.2853	0.7147	0.5247	0.4753	0.2125	0.7470	0.0406	0.2068	0.0159	0.0078	0.0071	0.0131	0.0098	0.0081	0.0153	0.0024	0.0148	0.0133	0.0078	0.0092	0.0168	0.0086	0.0112	0.0082	0.0112	0.0100	0.0079	0.0084	0.0216	0.0216	0.0171	0.0171	0.0156	0.0158	0.0073	619.785330000002	1406	1.00000	0.9785	0.0003	0.0000	0.0212	0.0006	0.0000	0.0469	0.0108	0.0215	0.0215	0.0645
tribe961	0 All_Taxa	72	0.0400	0.0713	0.0595	0.0328	0.0300	0.0436	0.0883	0.0202	0.0386	0.1060	0.0146	0.0454	0.0376	0.0290	0.0659	0.0982	0.0759	0.0277	0.0225	0.0527	0.2919	0.7081	0.6110	0.3890	0.1943	0.6621	0.1436	0.133	0.0071	0.0053	0.0062	0.0071	0.0069	0.0071	0.0070	0.0016	0.0068	0.0094	0.0038	0.0099	0.0079	0.0040	0.0094	0.0102	0.0058	0.0041	0.0053	0.0074	0.0132	0.0132	0.0106	0.0106	0.0075	0.0118	0.0069	395.459879999996	1349	1.00000	0.9633	0.0008	0.0000	0.0359	0.0014	0.0000	0.0992	0.0069	0.0139	0.0069	0.0139
psma	0 All_Taxa	68	0.0926	0.0120	0.0616	0.0626	0.0252	0.0367	0.0622	0.0049	0.0530	0.0744	0.0137	0.0524	0.0962	0.0219	0.0588	0.0923	0.0812	0.0408	0.0299	0.0277	0.3089	0.6911	0.5333	0.4667	0.1365	0.7188	0.1447	0.422600000000001	0.0018	0.0007	0.0014	0.0018	0.0015	0.0012	0.0016	0.0003	0.0022	0.0016	0.0011	0.0013	0.0020	0.0010	0.0020	0.0023	0.0015	0.0011	0.0009	0.0010	0.0106	0.0106	0.0092	0.0092	0.0079	0.0115	0.0059	13359.4623799999	1273	0	0.9852	0.0006	0.0000	0.0142	0.0006	0.0000	1.9033	0.0256	0.0385	0.0427	0.0171
rpl24	0 All_Taxa	76	0.0701	0.0157	0.0547	0.0459	0.0442	0.0334	0.1280	0.0094	0.0433	0.1576	0.0236	0.0188	0.0484	0.0226	0.0505	0.0604	0.0621	0.0484	0.0363	0.0265	0.2786	0.7214	0.6183	0.3817	0.2856	0.6352	0.0792	0.3044	0.0096	0.0032	0.0037	0.0100	0.0079	0.0052	0.0074	0.0008	0.0070	0.0083	0.0062	0.0053	0.0067	0.0056	0.0061	0.0065	0.0085	0.0070	0.0065	0.0020	0.0196	0.0196	0.0172	0.0172	0.0104	0.0126	0.0083	1648.64006000001	1425	0.000031696	0.9914	0.0003	0.0000	0.0083	0.0005	0.0000	0.0645	0.0536	0.2500	0.2500	0.2589
mcm	0 All_Taxa	62	0.0803	0.0184	0.0620	0.0671	0.0332	0.0325	0.0679	0.0002	0.0652	0.0612	0.0275	0.0660	0.0733	0.0274	0.0616	0.0607	0.0925	0.0290	0.0325	0.0415	0.3361	0.6639	0.5286	0.4714	0.1292	0.7442	0.1267	0.268900000000001	0.0012	0.0007	0.0010	0.0013	0.0015	0.0007	0.0010	0.0001	0.0012	0.0012	0.0010	0.0009	0.0014	0.0007	0.0016	0.0012	0.0017	0.0011	0.0010	0.0008	0.0059	0.0059	0.0074	0.0074	0.0051	0.0076	0.0037	11835.2531600001	1159	0	0.9737	0.0006	0.0000	0.0257	0.0005	0.0000	3.1025	0.0302	0.0340	0.0321	0.0265
ef1	0 All_Taxa	69	0.0627	0.0196	0.0869	0.0616	0.0336	0.0209	0.0465	0.0083	0.0444	0.0875	0.0291	0.0556	0.0828	0.0258	0.0699	0.0747	0.0853	0.0264	0.0425	0.0360	0.3338	0.6662	0.4965	0.5035	0.1340	0.7357	0.1303	0.1634	0.0037	0.0024	0.0025	0.0039	0.0031	0.0022	0.0031	0.0008	0.0036	0.0032	0.0031	0.0033	0.0047	0.0025	0.0051	0.0038	0.0037	0.0026	0.0029	0.0024	0.0087	0.0087	0.0083	0.0083	0.0041	0.0065	0.0046	1449.85005	1292	0.0013505	0.9710	0.0015	0.0000	0.0275	0.0013	0.0000	0.3266	0.1279	0.2020	0.2327	0.3350
arp23	0 All_Taxa	74	0.0787	0.0323	0.0531	0.0549	0.0573	0.0209	0.0443	0.0458	0.0944	0.0545	0.0165	0.0511	0.0919	0.0387	0.0613	0.0335	0.0686	0.0173	0.0477	0.0373	0.3559	0.6441	0.4991	0.5009	0.0988	0.8167	0.0845	0.1314	0.0076	0.0068	0.0062	0.0078	0.0068	0.0043	0.0063	0.0027	0.0096	0.0080	0.0058	0.0051	0.0096	0.0046	0.0089	0.0053	0.0101	0.0056	0.0072	0.0031	0.0129	0.0129	0.0124	0.0124	0.0070	0.0095	0.0057	577.950199999997	1387	1.00000	0.9782	0.0002	0.0000	0.0215	0.0004	0.0000	0.0599	0.0041	0.0373	0.0373	0.0622
topo1	0 All_Taxa	67	0.0630	0.0158	0.0446	0.0444	0.0511	0.0359	0.0583	0.0186	0.0395	0.1274	0.0268	0.0617	0.0530	0.0234	0.0493	0.0863	0.0807	0.0383	0.0448	0.0369	0.3202	0.6798	0.5822	0.4178	0.1857	0.6663	0.1480	0.0927	0.0069	0.0019	0.0036	0.0052	0.0060	0.0031	0.0052	0.0018	0.0044	0.0061	0.0040	0.0041	0.0060	0.0032	0.0057	0.0076	0.0053	0.0046	0.0043	0.0036	0.0090	0.0090	0.0089	0.0089	0.0061	0.0107	0.0072	570.65804	1254	1.00000	0.9499	0.0019	0.0000	0.0482	0.0018	0.0000	0.1734	0.0000	0.0000	0.0000	0.0000
tribe768	0 All_Taxa	72	0.1038	0.0275	0.0777	0.0418	0.0488	0.0235	0.0160	0.0066	0.0673	0.1208	0.0214	0.0792	0.0764	0.0259	0.0663	0.0522	0.0764	0.0157	0.0192	0.0337	0.3274	0.6726	0.5186	0.4814	0.1367	0.7319	0.1314	0.1236	0.0074	0.0038	0.0056	0.0072	0.0093	0.0026	0.0046	0.0026	0.0099	0.0088	0.0052	0.0129	0.0084	0.0026	0.0062	0.0085	0.0064	0.0057	0.0039	0.0017	0.0114	0.0114	0.0106	0.0106	0.0080	0.0114	0.0084	301.939179999997	1349	1.00000	0.9776	0.0010	0.0000	0.0214	0.0017	0.0000	0.0859	0.2213	0.2623	0.2787	0.3279
tribe629	0 All_Taxa	63	0.0162	0.0358	0.0518	0.0488	0.0718	0.0359	0.0670	0.0241	0.0444	0.0562	0.0447	0.0674	0.0679	0.0241	0.0776	0.0812	0.1068	0.0151	0.0183	0.0448	0.3326	0.6674	0.5477	0.4523	0.1232	0.7282	0.1486	0.2524	0.0041	0.0022	0.0028	0.0057	0.0055	0.0022	0.0074	0.0012	0.0052	0.0086	0.0051	0.0052	0.0058	0.0027	0.0069	0.0055	0.0070	0.0047	0.0049	0.0036	0.0130	0.0130	0.0112	0.0112	0.0040	0.0079	0.0059	936.244500000001	1178	1.00000	0.9690	0.0000	0.0000	0.0310	0.0000	0.0000	0.5753	0.1363	0.1989	0.1989	0.2612
rps14	0 All_Taxa	74	0.1192	0.0095	0.1173	0.0778	0.0177	0.0092	0.1045	0.0000	0.0541	0.0600	0.0221	0.0548	0.0719	0.0222	0.0545	0.0432	0.0654	0.0230	0.0282	0.0452	0.3347	0.6653	0.4761	0.5239	0.1645	0.7374	0.0980	0.0834	0.0063	0.0034	0.0038	0.0055	0.0049	0.0025	0.0056	0.0000	0.0065	0.0048	0.0012	0.0035	0.0090	0.0009	0.0069	0.0039	0.0062	0.0035	0.0036	0.0014	0.0097	0.0097	0.0076	0.0076	0.0035	0.0056	0.0031	186.837549999999	1387	1.00000	0.9898	0.0001	0.0000	0.0101	0.0002	0.0000	0.0487	0.3284	0.4776	0.4851	0.5075
tribe930	0 All_Taxa	67	0.0751	0.0276	0.0568	0.0541	0.0473	0.0447	0.0322	0.0003	0.0802	0.0513	0.0359	0.0338	0.0575	0.0273	0.0738	0.0902	0.0805	0.0174	0.0606	0.0535	0.3796	0.6204	0.5060	0.4940	0.0835	0.7925	0.1240	0.1414	0.0083	0.0053	0.0132	0.0068	0.0087	0.0062	0.0052	0.0005	0.0076	0.0072	0.0066	0.0102	0.0082	0.0053	0.0092	0.0075	0.0062	0.0076	0.0045	0.0070	0.0147	0.0147	0.0186	0.0186	0.0091	0.0166	0.0123	415.238660000003	1254	1.00000	0.9690	0.0034	0.0000	0.0277	0.0051	0.0000	0.1569	0.0098	0.0392	0.0490	0.0588
mcm	0 All_Taxa	62	0.0803	0.0184	0.0620	0.0671	0.0332	0.0325	0.0679	0.0002	0.0652	0.0612	0.0275	0.0660	0.0733	0.0274	0.0616	0.0607	0.0925	0.0290	0.0325	0.0415	0.3361	0.6639	0.5286	0.4714	0.1292	0.7442	0.1267	0.268900000000001	0.0012	0.0007	0.0010	0.0013	0.0015	0.0007	0.0010	0.0001	0.0012	0.0012	0.0010	0.0009	0.0014	0.0007	0.0016	0.0012	0.0017	0.0011	0.0010	0.0008	0.0059	0.0059	0.0074	0.0074	0.0051	0.0076	0.0037	11835.2531600001	1159	0	0.9737	0.0006	0.0000	0.0257	0.0005	0.0000	3.1025	0.0302	0.0340	0.0321	0.0265
vacaatpasepl21	0 All_Taxa	72	0.1133	0.0248	0.1552	0.0356	0.0249	0.0255	0.0187	0.0195	0.0699	0.0238	0.0188	0.0149	0.0952	0.0021	0.1528	0.0150	0.0985	0.0098	0.0669	0.0149	0.4847	0.5153	0.2650	0.7350	0.0425	0.9276	0.0299	0.1339	0.0127	0.0068	0.0084	0.0086	0.0041	0.0056	0.0049	0.0038	0.0112	0.0064	0.0065	0.0028	0.0109	0.0030	0.0123	0.0026	0.0097	0.0036	0.0085	0.0018	0.0151	0.0151	0.0122	0.0122	0.0037	0.0057	0.0039	479.764399999998	1349	1.00000	0.9765	0.0000	0.0000	0.0235	0.0000	0.0000	0.0869	0.0420	0.0769	0.1049	0.1538
nsf1	0 All_Taxa	65	0.0651	0.0116	0.0669	0.0427	0.0312	0.0280	0.0811	0.0003	0.0446	0.0782	0.0326	0.0718	0.0650	0.0137	0.0673	0.0832	0.1086	0.0351	0.0283	0.0448	0.3469	0.6531	0.5212	0.4788	0.1593	0.6857	0.1550	0.2301	0.0017	0.0005	0.0008	0.0009	0.0009	0.0005	0.0010	0.0001	0.0013	0.0011	0.0007	0.0010	0.0010	0.0006	0.0010	0.0012	0.0009	0.0010	0.0006	0.0005	0.0051	0.0051	0.0060	0.0060	0.0032	0.0056	0.0043	6683.21451000003	1216	0	0.9833	0.0002	0.0000	0.0165	0.0002	0.0000	1.8253	0.0132	0.0288	0.0314	0.0210
glcn	0 All_Taxa	68	0.0576	0.0286	0.0631	0.0472	0.0418	0.0457	0.0281	0.0088	0.0543	0.0286	0.0378	0.0203	0.0839	0.0210	0.0927	0.0183	0.1565	0.0192	0.0926	0.0538	0.4999	0.5001	0.3531	0.6469	0.0567	0.9046	0.0387	0.1292	0.0088	0.0047	0.0058	0.0057	0.0043	0.0065	0.0056	0.0026	0.0083	0.0064	0.0062	0.0042	0.0104	0.0045	0.0134	0.0031	0.0103	0.0041	0.0099	0.0042	0.0160	0.0160	0.0166	0.0166	0.0066	0.0097	0.0044	621.22771	1273	1.00000	0.9223	0.0029	0.0000	0.0748	0.0041	0.0000	0.1855	0.0000	0.0000	0.0000	0.0000
rf1	0 All_Taxa	72	0.0557	0.0125	0.0796	0.0528	0.0530	0.0255	0.0489	0.0071	0.0599	0.0827	0.0210	0.0612	0.0718	0.0137	0.0692	0.0672	0.1050	0.0375	0.0529	0.0229	0.3338	0.6662	0.5148	0.4852	0.1316	0.7400	0.1284	0.0679	0.0040	0.0022	0.0031	0.0039	0.0039	0.0025	0.0038	0.0007	0.0052	0.0030	0.0030	0.0034	0.0042	0.0020	0.0049	0.0041	0.0051	0.0029	0.0029	0.0029	0.0083	0.0083	0.0073	0.0073	0.0029	0.0043	0.0034	286.827499999999	1349	1.00000	0.9757	0.0007	0.0000	0.0236	0.0011	0.0000	0.0876	0.0765	0.1210	0.1358	0.1407
rpl7	0 All_Taxa	76	0.0509	0.0073	0.0659	0.0317	0.0667	0.0380	0.0986	0.0090	0.0276	0.1120	0.0161	0.0233	0.0718	0.0204	0.0863	0.0639	0.0904	0.0274	0.0473	0.0452	0.3453	0.6547	0.5170	0.4830	0.2107	0.7021	0.0872	0.1406	0.0098	0.0030	0.0063	0.0062	0.0092	0.0045	0.0109	0.0029	0.0076	0.0104	0.0051	0.0054	0.0110	0.0056	0.0108	0.0063	0.0085	0.0059	0.0060	0.0052	0.0170	0.0170	0.0130	0.0130	0.0114	0.0136	0.0070	572.60595	1425	1.00000	0.9794	0.0004	0.0000	0.0202	0.0007	0.0000	0.0333	0.0329	0.0751	0.0939	0.0986
pyrdehydroe1b	0 All_Taxa	64	0.0950	0.0285	0.0853	0.0523	0.0238	0.0291	0.0442	0.0091	0.0464	0.0431	0.0150	0.0501	0.0870	0.0232	0.0665	0.0662	0.0794	0.0390	0.0591	0.0576	0.3817	0.6183	0.4460	0.5540	0.0873	0.7964	0.1163	0.1752	0.0048	0.0025	0.0033	0.0032	0.0027	0.0030	0.0028	0.0016	0.0039	0.0025	0.0034	0.0029	0.0051	0.0019	0.0054	0.0036	0.0041	0.0029	0.0027	0.0017	0.0107	0.0107	0.0099	0.0099	0.0041	0.0073	0.0053	1473.80144	1197	0.000000063389	0.9580	0.0001	0.0000	0.0419	0.0002	0.0000	0.5244	0.0563	0.0781	0.1094	0.1094
sap40	0 All_Taxa	70	0.0960	0.0186	0.0510	0.0551	0.0475	0.0313	0.0669	0.0146	0.0438	0.0516	0.0256	0.0533	0.0760	0.0215	0.0756	0.0550	0.0855	0.0345	0.0414	0.0552	0.3939	0.6061	0.4791	0.5209	0.1185	0.7732	0.1083	0.1254	0.0107	0.0044	0.0057	0.0076	0.0054	0.0044	0.0067	0.0019	0.0096	0.0062	0.0052	0.0040	0.0108	0.0041	0.0082	0.0059	0.0084	0.0056	0.0051	0.0053	0.0155	0.0155	0.0122	0.0122	0.0042	0.0076	0.0061	427.429020000002	1311	1.00000	0.9710	0.0002	0.0000	0.0288	0.0004	0.0000	0.1173	0.0258	0.0928	0.1082	0.1598
tribe585	0 All_Taxa	72	0.0716	0.0194	0.0641	0.0667	0.0243	0.0236	0.0373	0.0184	0.0565	0.0745	0.0214	0.0771	0.0662	0.0181	0.0635	0.0555	0.0923	0.0211	0.0482	0.0803	0.3957	0.6043	0.4740	0.5260	0.1118	0.7556	0.1326	0.1385	0.0086	0.0046	0.0067	0.0075	0.0069	0.0045	0.0048	0.0024	0.0083	0.0092	0.0071	0.0087	0.0078	0.0040	0.0112	0.0066	0.0091	0.0062	0.0066	0.0073	0.0129	0.0129	0.0109	0.0109	0.0098	0.0150	0.0098	515.310289999999	1349	1.00000	0.9521	0.0009	0.0000	0.0470	0.0015	0.0000	0.1097	0.0000	0.0000	0.0052	0.0103
grc5	0 All_Taxa	72	0.0766	0.0376	0.0778	0.0234	0.0293	0.0353	0.1062	0.0125	0.0475	0.0971	0.0289	0.0436	0.0585	0.0316	0.0577	0.0436	0.0581	0.0308	0.0480	0.0561	0.3379	0.6621	0.5258	0.4742	0.2032	0.7096	0.0872	0.1113	0.0070	0.0041	0.0048	0.0047	0.0065	0.0054	0.0065	0.0029	0.0061	0.0060	0.0047	0.0056	0.0081	0.0053	0.0068	0.0053	0.0064	0.0048	0.0048	0.0054	0.0111	0.0111	0.0110	0.0110	0.0078	0.0113	0.0054	390.361150000002	1349	1.00000	0.9853	0.0000	0.0000	0.0147	0.0000	0.0000	0.0787	0.2392	0.3397	0.3636	0.4641
if4a	0 All_Taxa	73	0.0538	0.0122	0.0594	0.0683	0.0286	0.0320	0.0769	0.0077	0.0500	0.0518	0.0340	0.0697	0.0764	0.0142	0.0882	0.0655	0.0865	0.0550	0.0388	0.0312	0.3402	0.6598	0.5241	0.4759	0.1287	0.7361	0.1352	0.1204	0.0036	0.0014	0.0026	0.0033	0.0022	0.0016	0.0021	0.0003	0.0038	0.0023	0.0017	0.0031	0.0030	0.0012	0.0031	0.0031	0.0026	0.0026	0.0016	0.0013	0.0072	0.0072	0.0060	0.0060	0.0045	0.0067	0.0032	766.641380000002	1368	1.00000	0.9690	0.0001	0.0000	0.0310	0.0001	0.0000	0.1841	0.1797	0.2682	0.2995	0.3438
tribe340	0 All_Taxa	70	0.0974	0.0360	0.0798	0.0370	0.0576	0.0356	0.0558	0.0002	0.0705	0.0584	0.0293	0.0930	0.0631	0.0184	0.0849	0.0481	0.0544	0.0398	0.0232	0.0176	0.3070	0.6930	0.5501	0.4499	0.1142	0.7447	0.1411	0.2259	0.0164	0.0086	0.0106	0.0127	0.0114	0.0100	0.0113	0.0004	0.0169	0.0114	0.0084	0.0121	0.0177	0.0061	0.0193	0.0112	0.0153	0.0108	0.0108	0.0049	0.0224	0.0224	0.0195	0.0195	0.0131	0.0185	0.0098	621.792100000001	1311	1.00000	0.9956	0.0006	0.0000	0.0038	0.0010	0.0000	0.0949	0.0704	0.1690	0.2394	0.4085
pace2	0 All_Taxa	62	0.0681	0.0123	0.0527	0.0777	0.0452	0.0486	0.0276	0.0089	0.0770	0.0430	0.0423	0.0559	0.0989	0.0112	0.0673	0.0506	0.0859	0.0296	0.0560	0.0411	0.3697	0.6303	0.4788	0.5212	0.0706	0.8229	0.1065	0.268	0.0048	0.0023	0.0019	0.0041	0.0024	0.0020	0.0023	0.0004	0.0040	0.0029	0.0028	0.0024	0.0037	0.0018	0.0039	0.0032	0.0037	0.0020	0.0024	0.0015	0.0086	0.0086	0.0093	0.0093	0.0054	0.0078	0.0063	2839.04797000001	1159	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000075590	0.9693	0.0007	0.0000	0.0300	0.0008	0.0000	1.0378	0.0562	0.0822	0.1081	0.1209
rpl5	0 All_Taxa	74	0.0955	0.0138	0.0712	0.0450	0.0386	0.0675	0.0911	0.0018	0.0337	0.1028	0.0185	0.0571	0.0607	0.0242	0.0479	0.0538	0.0698	0.0355	0.0454	0.0259	0.3049	0.6951	0.5633	0.4367	0.1939	0.6951	0.1109	0.1321	0.0081	0.0042	0.0057	0.0065	0.0071	0.0067	0.0069	0.0021	0.0090	0.0101	0.0048	0.0077	0.0076	0.0044	0.0082	0.0090	0.0079	0.0053	0.0070	0.0035	0.0112	0.0112	0.0130	0.0130	0.0091	0.0123	0.0108	664.212499999998	1387	1.00000	0.9599	0.0005	0.0000	0.0396	0.0009	0.0000	0.0775	0.0000	0.0000	0.0000	0.0000
psma	0 All_Taxa	68	0.0926	0.0120	0.0616	0.0626	0.0252	0.0367	0.0622	0.0049	0.0530	0.0744	0.0137	0.0524	0.0962	0.0219	0.0588	0.0923	0.0812	0.0408	0.0299	0.0277	0.3089	0.6911	0.5333	0.4667	0.1365	0.7188	0.1447	0.422600000000001	0.0018	0.0007	0.0014	0.0018	0.0015	0.0012	0.0016	0.0003	0.0022	0.0016	0.0011	0.0013	0.0020	0.0010	0.0020	0.0023	0.0015	0.0011	0.0009	0.0010	0.0106	0.0106	0.0092	0.0092	0.0079	0.0115	0.0059	13359.4623799999	1273	0	0.9852	0.0006	0.0000	0.0142	0.0006	0.0000	1.9033	0.0256	0.0385	0.0427	0.0171
rpl26	0 All_Taxa	76	0.0411	0.0045	0.0441	0.0314	0.0319	0.0243	0.1230	0.0050	0.0866	0.1566	0.0244	0.0393	0.1007	0.0371	0.0651	0.0462	0.0514	0.0339	0.0181	0.0352	0.2404	0.7596	0.6149	0.3851	0.2796	0.6349	0.0855	0.1711	0.0122	0.0045	0.0065	0.0103	0.0097	0.0090	0.0081	0.0039	0.0147	0.0119	0.0068	0.0058	0.0126	0.0087	0.0107	0.0059	0.0082	0.0097	0.0066	0.0056	0.0175	0.0175	0.0141	0.0141	0.0111	0.0118	0.0067	600.912099999997	1425	1.00000	0.9711	0.0016	0.0000	0.0274	0.0027	0.0000	0.0415	0.0000	0.0000	0.0000	0.0000
rps9	0 All_Taxa	72	0.0439	0.0043	0.0539	0.0324	0.0278	0.0255	0.1467	0.0055	0.0405	0.1031	0.0106	0.0441	0.0822	0.0253	0.0509	0.0605	0.1347	0.0376	0.0383	0.0323	0.3163	0.6837	0.5476	0.4524	0.2498	0.6456	0.1046	0.1101	0.0074	0.0036	0.0044	0.0054	0.0051	0.0055	0.0068	0.0009	0.0086	0.0068	0.0038	0.0057	0.0058	0.0033	0.0079	0.0073	0.0083	0.0044	0.0049	0.0045	0.0117	0.0117	0.0095	0.0095	0.0060	0.0106	0.0077	355.92785	1349	1.00000	0.9630	0.0001	0.0000	0.0369	0.0002	0.0000	0.0995	0.0291	0.0407	0.0349	0.0523
atpsynthalpha	0 All_Taxa	72	0.0955	0.0053	0.0902	0.0471	0.0272	0.0323	0.0605	0.0000	0.0585	0.0603	0.0220	0.0588	0.0854	0.0094	0.0774	0.0609	0.0950	0.0480	0.0296	0.0366	0.3562	0.6438	0.4682	0.5318	0.1208	0.7595	0.1197	0.0566	0.0049	0.0013	0.0026	0.0035	0.0028	0.0019	0.0026	0.0000	0.0046	0.0031	0.0021	0.0030	0.0042	0.0015	0.0053	0.0030	0.0029	0.0031	0.0022	0.0019	0.0060	0.0060	0.0061	0.0061	0.0026	0.0034	0.0028	244.97078	1349	1.00000	0.9780	0.0000	0.0000	0.0220	0.0000	0.0000	0.0855	0.0428	0.0448	0.0489	0.0550
nsf2	0 All_Taxa	70	0.0788	0.0157	0.0685	0.0413	0.0358	0.0170	0.0707	0.0031	0.0494	0.0632	0.0262	0.0733	0.0745	0.0149	0.0747	0.0800	0.0907	0.0298	0.0399	0.0525	0.3659	0.6341	0.4911	0.5089	0.1339	0.7128	0.1533	0.1179	0.0021	0.0007	0.0011	0.0014	0.0012	0.0008	0.0013	0.0003	0.0022	0.0014	0.0011	0.0017	0.0020	0.0007	0.0017	0.0016	0.0016	0.0009	0.0011	0.0011	0.0062	0.0062	0.0050	0.0050	0.0024	0.0036	0.0026	1671.67231	1311	0.000000000041697	0.9734	0.0002	0.0000	0.0264	0.0002	0.0000	0.5033	0.1777	0.2581	0.2762	0.3039
