Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
Gene_0843	0 All_Taxa	68	0.0390	0.0159	0.0876	0.0397	0.0440	0.0223	0.0831	0.0077	0.0543	0.0830	0.0388	0.0469	0.0905	0.0296	0.0864	0.0482	0.0870	0.0210	0.0504	0.0248	0.3341	0.6659	0.4878	0.5122	0.1660	0.7389	0.0950	0.1296	0.0067	0.0049	0.0063	0.0087	0.0082	0.0069	0.0071	0.0007	0.0080	0.0081	0.0071	0.0047	0.0097	0.0046	0.0106	0.0043	0.0076	0.0063	0.0069	0.0024	0.0143	0.0143	0.0124	0.0124	0.0086	0.0097	0.0057	306.733089999999	1273	1.00000	0.9824	0.0176	0.0000	0.0000	0.0230	0.0000	0.0456	0.1163	0.2868	0.2868	0.3721
Gene_0857	0 All_Taxa	52	0.0542	0.0205	0.0422	0.0393	0.0316	0.0511	0.0647	0.0101	0.0681	0.0556	0.0259	0.0456	0.0427	0.0382	0.0546	0.0857	0.1197	0.0428	0.0720	0.0352	0.3718	0.6282	0.5433	0.4567	0.1203	0.7483	0.1313	0.1598	0.0092	0.0049	0.0110	0.0084	0.0069	0.0066	0.0075	0.0027	0.0103	0.0104	0.0048	0.0067	0.0077	0.0069	0.0089	0.0116	0.0097	0.0080	0.0110	0.0068	0.0143	0.0143	0.0130	0.0130	0.0090	0.0176	0.0135	734.01076	969	1.00000	0.7792	0.2208	0.0000	0.0000	0.1985	0.0000	0.4212	0.0071	0.0247	0.0212	0.0424
Gene_0873	0 All_Taxa	47	0.0760	0.0229	0.0478	0.0495	0.0262	0.0548	0.0272	0.0218	0.0634	0.0257	0.0221	0.0241	0.0834	0.0297	0.0624	0.0242	0.1829	0.0229	0.0862	0.0465	0.4980	0.5020	0.3708	0.6292	0.0529	0.8988	0.0483	0.116	0.0089	0.0043	0.0066	0.0062	0.0044	0.0060	0.0041	0.0034	0.0060	0.0045	0.0041	0.0035	0.0105	0.0031	0.0115	0.0040	0.0100	0.0033	0.0078	0.0039	0.0142	0.0142	0.0154	0.0154	0.0038	0.0061	0.0048	711.062929999999	874	0.99998	0.8214	0.1786	0.0000	0.0000	0.1469	0.0000	0.4485	0.0052	0.0208	0.0286	0.0519
Gene_0874	0 All_Taxa	45	0.0600	0.0195	0.0372	0.0542	0.0306	0.0287	0.0668	0.0111	0.0685	0.0581	0.0276	0.0515	0.0778	0.0221	0.0632	0.0691	0.1312	0.0446	0.0479	0.0303	0.3713	0.6287	0.5137	0.4863	0.1249	0.7546	0.1206	0.1188	0.0085	0.0046	0.0054	0.0058	0.0053	0.0047	0.0069	0.0024	0.0069	0.0088	0.0044	0.0060	0.0081	0.0041	0.0074	0.0060	0.0084	0.0051	0.0053	0.0045	0.0111	0.0111	0.0154	0.0154	0.0063	0.0111	0.0075	793.569269999999	836	0.85070	0.7213	0.2787	0.0000	0.0000	0.1839	0.0000	0.5363	0.0000	0.0020	0.0059	0.0196
Gene_0894	0 All_Taxa	62	0.0758	0.0234	0.0343	0.0602	0.0378	0.0390	0.0599	0.0083	0.0487	0.0579	0.0360	0.0614	0.0811	0.0148	0.0591	0.0697	0.1090	0.0467	0.0356	0.0415	0.3652	0.6348	0.5194	0.4806	0.1178	0.7511	0.1311	0.1083	0.0071	0.0041	0.0040	0.0051	0.0061	0.0049	0.0059	0.0027	0.0066	0.0054	0.0062	0.0051	0.0076	0.0037	0.0081	0.0067	0.0064	0.0050	0.0036	0.0044	0.0121	0.0121	0.0131	0.0131	0.0072	0.0086	0.0059	492.62658	1159	1.00000	0.7806	0.2194	0.0000	0.0000	0.2334	0.0000	0.3086	0.0042	0.0148	0.0211	0.0233
Gene_0895	0 All_Taxa	41	0.0601	0.0172	0.0182	0.0394	0.0353	0.0202	0.0484	0.0123	0.0562	0.0551	0.0298	0.0340	0.0790	0.0370	0.0887	0.0536	0.1480	0.0538	0.0596	0.0541	0.4526	0.5474	0.4501	0.5499	0.1035	0.8090	0.0876	0.1248	0.0077	0.0026	0.0048	0.0065	0.0053	0.0045	0.0072	0.0042	0.0069	0.0067	0.0043	0.0047	0.0097	0.0050	0.0088	0.0071	0.0077	0.0067	0.0098	0.0048	0.0096	0.0096	0.0125	0.0125	0.0053	0.0065	0.0051	626.25169	760	0.99986	0.6587	0.3413	0.0000	0.0000	0.1642	0.0000	0.6142	0.0000	0.0116	0.0145	0.0348
Gene_0896	0 All_Taxa	40	0.0607	0.0252	0.0701	0.0526	0.0478	0.0254	0.0626	0.0033	0.0560	0.0603	0.0311	0.0498	0.0691	0.0318	0.0710	0.0571	0.0981	0.0399	0.0429	0.0453	0.3523	0.6477	0.5084	0.4916	0.1229	0.7702	0.1069	0.117	0.0079	0.0043	0.0060	0.0068	0.0061	0.0052	0.0080	0.0013	0.0045	0.0086	0.0042	0.0040	0.0061	0.0067	0.0057	0.0073	0.0079	0.0047	0.0069	0.0049	0.0098	0.0098	0.0089	0.0089	0.0086	0.0093	0.0068	575.95002	741	1.00000	0.6259	0.3741	0.0000	0.0000	0.1820	0.0000	0.6423	0.0129	0.0203	0.0258	0.0331
Gene_0904	0 All_Taxa	35	0.0761	0.0177	0.0596	0.0431	0.0282	0.0268	0.0776	0.0026	0.0760	0.0608	0.0250	0.0689	0.0689	0.0157	0.0742	0.0674	0.0853	0.0397	0.0379	0.0484	0.3494	0.6506	0.5220	0.4780	0.1384	0.7252	0.1364	0.0757	0.0049	0.0019	0.0057	0.0043	0.0032	0.0034	0.0037	0.0010	0.0050	0.0041	0.0031	0.0041	0.0036	0.0027	0.0036	0.0037	0.0045	0.0039	0.0039	0.0055	0.0062	0.0062	0.0077	0.0077	0.0038	0.0060	0.0040	419.871209999999	646	1.00000	0.6914	0.3086	0.0000	0.0000	0.1504	0.0000	0.6543	0.0052	0.0174	0.0174	0.0312
Gene_0909	0 All_Taxa	34	0.0696	0.0278	0.0630	0.0630	0.0274	0.0360	0.0476	0.0166	0.0675	0.0506	0.0224	0.0445	0.0630	0.0352	0.0459	0.0656	0.1023	0.0477	0.0458	0.0587	0.3613	0.6387	0.5128	0.4872	0.0982	0.7918	0.1101	0.1118	0.0082	0.0037	0.0053	0.0058	0.0056	0.0044	0.0057	0.0018	0.0079	0.0084	0.0038	0.0043	0.0059	0.0035	0.0052	0.0051	0.0078	0.0061	0.0067	0.0068	0.0120	0.0120	0.0136	0.0136	0.0094	0.0124	0.0070	618.87455	627	0.58380	0.7242	0.2758	0.0000	0.0000	0.1282	0.0000	0.6482	0.0000	0.0087	0.0087	0.0116
Gene_0910	0 All_Taxa	43	0.0747	0.0295	0.0858	0.0434	0.0228	0.0332	0.0852	0.0305	0.0615	0.0458	0.0178	0.0261	0.0975	0.0077	0.0468	0.1018	0.0720	0.0363	0.0403	0.0412	0.3233	0.6767	0.4934	0.5066	0.1310	0.7410	0.1280	0.1779	0.0094	0.0053	0.0084	0.0100	0.0075	0.0083	0.0099	0.0051	0.0106	0.0119	0.0065	0.0084	0.0157	0.0051	0.0086	0.0116	0.0119	0.0091	0.0092	0.0053	0.0195	0.0195	0.0175	0.0175	0.0107	0.0185	0.0155	516.79608	798	1.00000	0.9109	0.0891	0.0000	0.0000	0.0467	0.0000	0.4404	0.0843	0.1566	0.1928	0.2892
Gene_0912	0 All_Taxa	39	0.0718	0.0227	0.0622	0.0357	0.0380	0.0073	0.0457	0.0000	0.0273	0.0949	0.0396	0.0438	0.0761	0.0154	0.1421	0.0338	0.0557	0.0492	0.0957	0.0430	0.4479	0.5521	0.4138	0.5862	0.1406	0.7818	0.0776	0.1156	0.0059	0.0054	0.0063	0.0047	0.0058	0.0048	0.0050	0.0000	0.0077	0.0083	0.0062	0.0033	0.0103	0.0006	0.0099	0.0048	0.0107	0.0093	0.0051	0.0016	0.0125	0.0125	0.0118	0.0118	0.0088	0.0113	0.0049	242.583829999999	722	1.00000	0.9815	0.0185	0.0000	0.0000	0.0070	0.0000	0.4532	0.0882	0.2500	0.3088	0.4265
Gene_0917	0 All_Taxa	45	0.0786	0.0109	0.0990	0.0660	0.0433	0.0467	0.0259	0.0130	0.0765	0.0449	0.0264	0.0386	0.0759	0.0357	0.0452	0.0426	0.0926	0.0546	0.0548	0.0287	0.3394	0.6606	0.4858	0.5142	0.0708	0.8479	0.0813	0.1327	0.0076	0.0043	0.0067	0.0070	0.0050	0.0046	0.0050	0.0038	0.0089	0.0067	0.0072	0.0062	0.0086	0.0054	0.0093	0.0067	0.0110	0.0060	0.0093	0.0034	0.0127	0.0127	0.0118	0.0118	0.0052	0.0086	0.0055	616.714640000001	836	1.00000	0.8671	0.1329	0.0000	0.0000	0.1079	0.0000	0.4426	0.0045	0.0269	0.0314	0.0762
Gene_0920	0 All_Taxa	38	0.1319	0.0345	0.1429	0.0501	0.0155	0.0315	0.0425	0.0041	0.0713	0.0471	0.0499	0.0270	0.0641	0.0045	0.0531	0.0510	0.0741	0.0158	0.0749	0.0140	0.4021	0.5979	0.3908	0.6092	0.0896	0.8324	0.0780	0.1151	0.0092	0.0038	0.0085	0.0074	0.0030	0.0045	0.0047	0.0026	0.0073	0.0057	0.0091	0.0037	0.0082	0.0027	0.0079	0.0059	0.0083	0.0044	0.0043	0.0038	0.0126	0.0126	0.0129	0.0129	0.0036	0.0070	0.0052	415.82444	703	1.00000	0.9374	0.0626	0.0000	0.0000	0.0432	0.0000	0.4911	0.0231	0.0538	0.0615	0.1385
Gene_0921	0 All_Taxa	60	0.0615	0.0187	0.0248	0.0471	0.0374	0.0170	0.0835	0.0050	0.0438	0.1095	0.0203	0.0666	0.0693	0.0202	0.0599	0.0870	0.1148	0.0528	0.0329	0.0280	0.3225	0.6775	0.5834	0.4166	0.1931	0.6534	0.1535	0.2142	0.0152	0.0085	0.0082	0.0094	0.0090	0.0070	0.0153	0.0040	0.0132	0.0127	0.0075	0.0125	0.0139	0.0066	0.0131	0.0184	0.0137	0.0116	0.0074	0.0070	0.0174	0.0174	0.0211	0.0211	0.0170	0.0223	0.0167	764.331209999999	1121	1.00000	0.7807	0.2193	0.0000	0.0000	0.1861	0.0000	0.3308	0.0186	0.0559	0.0994	0.1615
Gene_0925	0 All_Taxa	51	0.0568	0.0133	0.0233	0.0548	0.0448	0.0329	0.0495	0.0368	0.0467	0.0758	0.0209	0.1005	0.0468	0.0143	0.0592	0.0651	0.1077	0.0429	0.0759	0.0318	0.3892	0.6108	0.5406	0.4594	0.1253	0.7091	0.1656	0.1382	0.0085	0.0037	0.0045	0.0096	0.0074	0.0041	0.0086	0.0032	0.0074	0.0096	0.0048	0.0071	0.0083	0.0063	0.0097	0.0086	0.0084	0.0074	0.0059	0.0045	0.0178	0.0178	0.0175	0.0175	0.0118	0.0126	0.0061	498.927430000001	950	1.00000	0.9166	0.0834	0.0000	0.0000	0.0859	0.0000	0.3322	0.0118	0.0355	0.0592	0.0710
Gene_0927	0 All_Taxa	40	0.0551	0.0161	0.0797	0.0293	0.0242	0.0311	0.0826	0.0207	0.0515	0.1024	0.0403	0.0645	0.0359	0.0128	0.0330	0.1170	0.0830	0.0621	0.0311	0.0275	0.2907	0.7093	0.5936	0.4064	0.1850	0.6335	0.1815	0.1587	0.0111	0.0050	0.0082	0.0068	0.0051	0.0058	0.0095	0.0038	0.0083	0.0123	0.0065	0.0086	0.0099	0.0049	0.0081	0.0128	0.0085	0.0108	0.0067	0.0054	0.0137	0.0138	0.0149	0.0149	0.0118	0.0221	0.0132	595.41009	741	0.99997	0.8664	0.1336	0.0000	0.0000	0.0764	0.0000	0.5049	0.0076	0.0229	0.0153	0.0382
Gene_0930	0 All_Taxa	59	0.0784	0.0240	0.0373	0.0458	0.0314	0.0345	0.0502	0.0141	0.0569	0.0623	0.0375	0.0465	0.0627	0.0243	0.0626	0.0701	0.1262	0.0458	0.0647	0.0248	0.4082	0.5918	0.4917	0.5083	0.1125	0.7709	0.1166	0.1546	0.0139	0.0065	0.0053	0.0070	0.0069	0.0071	0.0077	0.0031	0.0091	0.0107	0.0067	0.0074	0.0089	0.0051	0.0106	0.0085	0.0111	0.0057	0.0079	0.0053	0.0158	0.0158	0.0194	0.0194	0.0090	0.0146	0.0111	1077.14036	1102	0.69825	0.8236	0.1764	0.0000	0.0000	0.1678	0.0000	0.3059	0.0000	0.0023	0.0068	0.0091
Gene_0933	0 All_Taxa	64	0.0744	0.0104	0.0695	0.0495	0.0400	0.0174	0.0463	0.0002	0.0591	0.0566	0.0162	0.0788	0.0649	0.0289	0.1231	0.0647	0.0925	0.0177	0.0472	0.0428	0.3962	0.6038	0.4694	0.5306	0.1029	0.7536	0.1435	0.1834	0.0111	0.0043	0.0092	0.0125	0.0103	0.0058	0.0078	0.0002	0.0137	0.0103	0.0086	0.0103	0.0150	0.0068	0.0114	0.0098	0.0148	0.0063	0.0085	0.0069	0.0169	0.0169	0.0150	0.0150	0.0078	0.0137	0.0109	615.38263	1197	1.00000	0.9746	0.0251	0.0003	0.0000	0.0266	0.0005	0.1090	0.1429	0.2476	0.3238	0.4000
Gene_0941	0 All_Taxa	62	0.0963	0.0029	0.0507	0.0360	0.0282	0.0308	0.0902	0.0071	0.0493	0.0954	0.0210	0.0625	0.0512	0.0147	0.0483	0.0770	0.0709	0.0613	0.0265	0.0796	0.3497	0.6503	0.5484	0.4516	0.1856	0.6748	0.1395	0.1438	0.0096	0.0011	0.0090	0.0073	0.0064	0.0035	0.0133	0.0024	0.0075	0.0127	0.0044	0.0089	0.0084	0.0052	0.0075	0.0081	0.0078	0.0068	0.0049	0.0088	0.0138	0.0138	0.0191	0.0191	0.0169	0.0230	0.0114	698.18087	1159	1.00000	0.7904	0.2096	0.0000	0.0000	0.2046	0.0000	0.3000	0.0000	0.0078	0.0052	0.0157
Gene_0942	0 All_Taxa	49	0.0663	0.0252	0.0646	0.0540	0.0371	0.0373	0.0431	0.0089	0.0782	0.0561	0.0176	0.0436	0.0719	0.0291	0.0545	0.0584	0.1035	0.0353	0.0642	0.0513	0.3663	0.6337	0.4972	0.5028	0.0991	0.7989	0.1020	0.1533	0.0156	0.0043	0.0127	0.0078	0.0078	0.0062	0.0075	0.0022	0.0102	0.0092	0.0050	0.0060	0.0082	0.0055	0.0082	0.0062	0.0083	0.0062	0.0106	0.0059	0.0200	0.0200	0.0211	0.0211	0.0089	0.0139	0.0090	836.232509999999	912	0.96485	0.8189	0.1811	0.0000	0.0000	0.1515	0.0000	0.4268	0.0000	0.0000	0.0000	0.0000
Gene_0945	0 All_Taxa	48	0.0820	0.0246	0.0661	0.0694	0.0295	0.0292	0.0348	0.0086	0.0645	0.0318	0.0140	0.0643	0.0950	0.0096	0.0696	0.0617	0.1308	0.0150	0.0472	0.0523	0.4044	0.5956	0.4344	0.5656	0.0666	0.8074	0.1260	0.166	0.0126	0.0073	0.0062	0.0102	0.0062	0.0051	0.0097	0.0019	0.0114	0.0075	0.0070	0.0084	0.0128	0.0044	0.0143	0.0071	0.0133	0.0060	0.0073	0.0075	0.0173	0.0173	0.0178	0.0178	0.0086	0.0143	0.0111	627.196320000001	893	1.00000	0.9087	0.0913	0.0000	0.0000	0.0873	0.0000	0.3769	0.0216	0.0504	0.0432	0.1367
Gene_0947	0 All_Taxa	58	0.0829	0.0173	0.0205	0.0527	0.0361	0.0400	0.0548	0.0064	0.0565	0.0734	0.0387	0.0827	0.0539	0.0109	0.0587	0.0928	0.1096	0.0429	0.0369	0.0322	0.3656	0.6344	0.5600	0.4400	0.1282	0.6963	0.1755	0.1404	0.0085	0.0044	0.0054	0.0080	0.0076	0.0050	0.0083	0.0014	0.0091	0.0097	0.0071	0.0105	0.0063	0.0064	0.0069	0.0099	0.0081	0.0075	0.0048	0.0053	0.0110	0.0110	0.0142	0.0142	0.0096	0.0139	0.0094	560.420430000002	1083	1.00000	0.9617	0.0383	0.0000	0.0000	0.0505	0.0000	0.2032	0.0221	0.0497	0.0497	0.0773
Gene_0950	0 All_Taxa	49	0.0740	0.0237	0.0781	0.0638	0.0069	0.0381	0.0385	0.0213	0.0931	0.0450	0.0322	0.0013	0.0630	0.0185	0.0629	0.0061	0.1697	0.0196	0.1057	0.0383	0.5042	0.4958	0.3547	0.6453	0.0835	0.9092	0.0074	0.1725	0.0171	0.0061	0.0099	0.0094	0.0039	0.0070	0.0069	0.0055	0.0080	0.0094	0.0105	0.0016	0.0114	0.0055	0.0128	0.0047	0.0208	0.0051	0.0138	0.0033	0.0191	0.0191	0.0186	0.0186	0.0070	0.0082	0.0052	809.514299999999	912	0.99343	0.9374	0.0626	0.0000	0.0000	0.0456	0.0000	0.3438	0.0301	0.0451	0.0827	0.2180
Gene_0951	0 All_Taxa	60	0.0442	0.0200	0.0385	0.0805	0.0283	0.0546	0.0379	0.0213	0.0485	0.0830	0.0242	0.0622	0.0769	0.0529	0.0473	0.0576	0.0799	0.0412	0.0431	0.0579	0.3179	0.6821	0.5666	0.4334	0.1208	0.7594	0.1198	0.1656	0.0090	0.0050	0.0076	0.0085	0.0069	0.0107	0.0079	0.0040	0.0116	0.0118	0.0085	0.0084	0.0081	0.0073	0.0111	0.0089	0.0101	0.0075	0.0077	0.0051	0.0175	0.0175	0.0144	0.0144	0.0092	0.0105	0.0091	608.28056	1121	1.00000	0.8550	0.1450	0.0000	0.0000	0.1714	0.0000	0.2671	0.0097	0.0388	0.0388	0.0485
Gene_0958	0 All_Taxa	55	0.0642	0.0274	0.0521	0.0421	0.0382	0.0466	0.0719	0.0142	0.0602	0.0652	0.0307	0.0525	0.0679	0.0259	0.0631	0.0406	0.1073	0.0399	0.0594	0.0304	0.3695	0.6305	0.5104	0.4896	0.1371	0.7698	0.0931	0.1473	0.0089	0.0052	0.0068	0.0086	0.0085	0.0055	0.0076	0.0027	0.0074	0.0122	0.0072	0.0064	0.0083	0.0064	0.0105	0.0069	0.0091	0.0076	0.0064	0.0050	0.0159	0.0159	0.0149	0.0149	0.0113	0.0155	0.0090	727.7552	1026	1.00000	0.8532	0.1468	0.0000	0.0000	0.1398	0.0000	0.3296	0.0074	0.0111	0.0185	0.0406
Gene_0963	0 All_Taxa	47	0.0548	0.0193	0.0406	0.0740	0.0383	0.0361	0.0505	0.0247	0.0761	0.0372	0.0171	0.0370	0.0785	0.0316	0.0575	0.0399	0.1314	0.0293	0.0602	0.0657	0.4115	0.5885	0.4693	0.5307	0.0877	0.8354	0.0769	0.1368	0.0085	0.0025	0.0049	0.0089	0.0057	0.0063	0.0065	0.0046	0.0104	0.0063	0.0049	0.0058	0.0094	0.0054	0.0108	0.0060	0.0097	0.0060	0.0094	0.0050	0.0121	0.0121	0.0130	0.0129	0.0068	0.0102	0.0080	787.6203	874	0.98309	0.8099	0.1901	0.0000	0.0000	0.1513	0.0000	0.4562	0.0090	0.0180	0.0270	0.0811
Gene_0964	0 All_Taxa	63	0.0832	0.0149	0.0262	0.0539	0.0210	0.0421	0.0475	0.0001	0.0606	0.1041	0.0231	0.0790	0.0815	0.0216	0.0456	0.0757	0.0973	0.0542	0.0389	0.0294	0.3176	0.6824	0.5747	0.4253	0.1516	0.6937	0.1547	0.2137	0.0173	0.0058	0.0080	0.0115	0.0114	0.0081	0.0073	0.0002	0.0138	0.0122	0.0089	0.0141	0.0143	0.0070	0.0166	0.0121	0.0155	0.0142	0.0080	0.0074	0.0196	0.0196	0.0174	0.0174	0.0101	0.0220	0.0155	801.911739999999	1178	1.00000	0.9336	0.0664	0.0000	0.0000	0.0894	0.0000	0.1597	0.0000	0.0492	0.0574	0.0410
Gene_0966	0 All_Taxa	61	0.0813	0.0232	0.0544	0.0584	0.0404	0.0292	0.0462	0.0120	0.0926	0.0757	0.0158	0.0771	0.0898	0.0166	0.0575	0.0589	0.0673	0.0272	0.0223	0.0540	0.3103	0.6897	0.5455	0.4545	0.1218	0.7422	0.1360	0.1662	0.0112	0.0073	0.0056	0.0097	0.0099	0.0057	0.0099	0.0033	0.0102	0.0104	0.0054	0.0103	0.0118	0.0057	0.0100	0.0106	0.0093	0.0063	0.0058	0.0073	0.0161	0.0161	0.0151	0.0151	0.0110	0.0133	0.0111	624.955769999999	1140	1.00000	0.9086	0.0912	0.0002	0.0000	0.1087	0.0003	0.2082	0.0221	0.0387	0.0331	0.0608
Gene_0969	0 All_Taxa	39	0.0729	0.0302	0.0597	0.0614	0.0240	0.0450	0.0480	0.0159	0.0469	0.0532	0.0409	0.0469	0.0666	0.0369	0.0723	0.0725	0.0804	0.0357	0.0366	0.0540	0.3731	0.6269	0.5006	0.4994	0.1012	0.7794	0.1194	0.0983	0.0073	0.0042	0.0051	0.0056	0.0064	0.0045	0.0047	0.0016	0.0054	0.0055	0.0039	0.0054	0.0046	0.0043	0.0075	0.0060	0.0048	0.0044	0.0036	0.0034	0.0084	0.0084	0.0090	0.0090	0.0054	0.0096	0.0073	320.88511	722	1.00000	0.8779	0.1221	0.0000	0.0000	0.0897	0.0000	0.5109	0.0054	0.0216	0.0270	0.0703
Gene_0974	0 All_Taxa	59	0.0691	0.0228	0.0461	0.0452	0.0422	0.0211	0.0532	0.0107	0.0746	0.0912	0.0246	0.0638	0.0778	0.0230	0.0475	0.0563	0.0885	0.0396	0.0725	0.0301	0.3431	0.6569	0.5330	0.4670	0.1444	0.7355	0.1200	0.2	0.0143	0.0058	0.0069	0.0092	0.0088	0.0057	0.0120	0.0028	0.0117	0.0243	0.0065	0.0105	0.0125	0.0067	0.0109	0.0085	0.0124	0.0118	0.0117	0.0069	0.0192	0.0192	0.0242	0.0242	0.0247	0.0267	0.0103	842.44474	1102	1.00000	0.8590	0.1410	0.0000	0.0000	0.1112	0.0000	0.2760	0.0000	0.0110	0.0221	0.0497
Gene_0975	0 All_Taxa	52	0.0376	0.0241	0.1120	0.0186	0.0382	0.0352	0.0390	0.0002	0.0494	0.0897	0.0251	0.0473	0.0677	0.0122	0.0544	0.0542	0.0804	0.0348	0.0840	0.0960	0.3776	0.6224	0.4426	0.5574	0.1287	0.7698	0.1015	0.158	0.0075	0.0056	0.0132	0.0073	0.0080	0.0062	0.0069	0.0003	0.0081	0.0074	0.0116	0.0073	0.0116	0.0046	0.0086	0.0081	0.0093	0.0077	0.0121	0.0066	0.0185	0.0185	0.0146	0.0146	0.0074	0.0114	0.0092	461.5593	969	1.00000	0.9595	0.0405	0.0000	0.0000	0.0354	0.0000	0.2872	0.0316	0.1368	0.1789	0.1895
Gene_0983	0 All_Taxa	43	0.0760	0.0151	0.0448	0.0407	0.0362	0.0263	0.0588	0.0141	0.0708	0.0602	0.0271	0.0540	0.0722	0.0286	0.0695	0.0561	0.1217	0.0580	0.0233	0.0464	0.3781	0.6219	0.5050	0.4950	0.1190	0.7708	0.1102	0.1301	0.0097	0.0042	0.0045	0.0065	0.0075	0.0039	0.0062	0.0042	0.0094	0.0087	0.0047	0.0076	0.0082	0.0048	0.0070	0.0078	0.0073	0.0086	0.0037	0.0055	0.0110	0.0110	0.0137	0.0137	0.0085	0.0166	0.0120	597.018119999999	798	1.00000	0.8319	0.1681	0.0000	0.0000	0.1352	0.0000	0.4890	0.0000	0.0198	0.0237	0.0593
Gene_0989	0 All_Taxa	54	0.0783	0.0132	0.0271	0.0463	0.0370	0.0472	0.0772	0.0190	0.0441	0.0591	0.0281	0.0595	0.0674	0.0308	0.0572	0.0945	0.0964	0.0446	0.0534	0.0194	0.3518	0.6482	0.5537	0.4463	0.1363	0.7097	0.1541	0.1299	0.0117	0.0042	0.0043	0.0065	0.0056	0.0062	0.0069	0.0033	0.0055	0.0070	0.0051	0.0066	0.0062	0.0088	0.0067	0.0114	0.0091	0.0047	0.0060	0.0047	0.0118	0.0118	0.0132	0.0132	0.0078	0.0081	0.0081	776.630410000001	1007	1.00000	0.7756	0.2240	0.0004	0.0000	0.2146	0.0006	0.4017	0.0036	0.0071	0.0071	0.0232
