gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META15621-42-Calc_Hmm10-BMGE05	tr3	-5352.961387	-5354.873217	-5352.724926
V2META15622-42-Calc_Hmm10-BMGE05	tr1	-7015.966114	-7016.979475	-7017.878158
V2META15625-42-Calc_Hmm10-BMGE05	tr2	-6527.500936	-6525.761288	-6527.628206
V2META15630-42-Calc_Hmm10-BMGE05	tr1	-5190.133648	-5191.533439	-5190.758073
V2META15661-42-Calc_Hmm10-BMGE05	tr1	-5980.928187	-5981.872158	-5983.497905
V2META15664-42-Calc_Hmm10-BMGE05	tr2	-3979.23456	-3976.305915	-3979.594896
V2META15667-42-Calc_Hmm10-BMGE05	tr2	-8951.009704	-8947.95620100001	-8950.30875700001
V2META15669-42-Calc_Hmm10-BMGE05	tr2	-5911.46254	-5907.413163	-5911.845318
V2META15673-42-Calc_Hmm10-BMGE05	tr2	-4255.307003	-4254.059543	-4255.431655
V2META15675-42-Calc_Hmm10-BMGE05	tr2	-9833.076889	-9827.194203	-9837.004252
V2META15676-42-Calc_Hmm10-BMGE05	tr2	-7498.476802	-7496.065834	-7498.317812
V2META15683-42-Calc_Hmm10-BMGE05	tr2	-6890.964989	-6888.891807	-6889.144919
V2META15685-42-Calc_Hmm10-BMGE05	tr2	-6212.496105	-6208.273761	-6210.996719
V2META15687-42-Calc_Hmm10-BMGE05	tr2	-7024.97798	-7020.945976	-7025.22516
V2META15691-42-Calc_Hmm10-BMGE05	tr2	-7110.07039	-7106.400246	-7113.8834
V2META15692-42-Calc_Hmm10-BMGE05	tr3	-6151.983881	-6151.141521	-6151.083364
V2META15699-42-Calc_Hmm10-BMGE05	tr2	-9541.68321200001	-9540.338916	-9541.640372
V2META15705-42-Calc_Hmm10-BMGE05	tr1	-6468.896059	-6471.244116	-6470.501561
V2META15707-42-Calc_Hmm10-BMGE05	tr3	-17571.091091	-17572.432299	-17568.352468
V2META15708-42-Calc_Hmm10-BMGE05	tr2	-6333.973107	-6325.073905	-6335.42390999999
V2META15712-42-Calc_Hmm10-BMGE05	tr3	-3859.163566	-3860.667911	-3858.972747
V2META15714-42-Calc_Hmm10-BMGE05	tr1	-4176.659917	-4177.791003	-4177.474448
V2META15721-42-Calc_Hmm10-BMGE05	tr2	-7095.767752	-7090.689866	-7093.662741
V2META15722-42-Calc_Hmm10-BMGE05	tr2	-3892.18058	-3890.287712	-3891.875758
V2META15727-42-Calc_Hmm10-BMGE05	tr3	-8484.895215	-8486.690437	-8484.658922
V2META15730-42-Calc_Hmm10-BMGE05	tr2	-4901.202261	-4896.730747	-4900.824423
V2META15732-42-Calc_Hmm10-BMGE05	tr2	-8485.886235	-8484.37953	-8485.117333
V2META15733-42-Calc_Hmm10-BMGE05	tr2	-6225.889691	-6221.404138	-6225.044492
V2META15735-42-Calc_Hmm10-BMGE05	tr3	-6987.841698	-6986.655222	-6986.196942
V2META15739-42-Calc_Hmm10-BMGE05	tr1	-1957.18046	-1959.835761	-1960.122075
V2META15765-42-Calc_Hmm10-BMGE05	tr1	-6252.766958	-6253.753968	-6254.452207
V2META15783-42-Calc_Hmm10-BMGE05	tr3	-3989.015521	-3990.98357	-3988.859081
V2META15789-2-42-Calc_Hmm10-BMGE05	tr1	-5732.693412	-5733.569471	-5734.9122
V2META15796-42-Calc_Hmm10-BMGE05	tr2	-4371.657392	-4369.737501	-4371.17702
V2META15801-42-Calc_Hmm10-BMGE05	tr2	-6253.557147	-6252.32068099999	-6256.984174
V2META15802-42-Calc_Hmm10-BMGE05	tr3	-6298.300264	-6297.153863	-6296.663693
V2META15803-42-Calc_Hmm10-BMGE05	tr3	-17508.564778	-17510.782863	-17508.551978
V2META15807-42-Calc_Hmm10-BMGE05	tr2	-7907.971137	-7903.856235	-7905.217516
V2META15809-42-Calc_Hmm10-BMGE05	tr3	-8602.037052	-8601.557738	-8597.935293
V2META15825-42-Calc_Hmm10-BMGE05	tr3	-5230.634227	-5229.954047	-5229.586855
V2META15830-42-Calc_Hmm10-BMGE05	tr1	-4228.692859	-4229.859706	-4229.292479
V2META15832-42-Calc_Hmm10-BMGE05	tr2	-4112.026314	-4109.355528	-4111.710372
V2META15865-42-Calc_Hmm10-BMGE05	tr3	-7815.952488	-7815.28959	-7812.302133
V2META15870-42-Calc_Hmm10-BMGE05	tr2	-9160.575335	-9156.792187	-9158.996615
V2META15885-42-Calc_Hmm10-BMGE05	tr2	-9523.363949	-9518.238879	-9523.452929
V2META15946-42-Calc_Hmm10-BMGE05	tr3	-14078.211029	-14078.773432	-14077.332509
V2META15947-42-Calc_Hmm10-BMGE05	tr3	-16269.902416	-16269.350798	-16263.063031
V2META15956-42-Calc_Hmm10-BMGE05	tr2	-5960.854171	-5955.583411	-5958.758148
V2META15997-42-Calc_Hmm10-BMGE05	tr1	-5428.801361	-5430.414035	-5429.135147
V2META15998-42-Calc_Hmm10-BMGE05	tr2	-4419.203407	-4417.912686	-4420.186121
V2META16006-42-Calc_Hmm10-BMGE05	tr2	-4716.071587	-4713.391164	-4715.840165
V2META16007-42-Calc_Hmm10-BMGE05	tr2	-8268.833995	-8262.181539	-8267.199732
V2META16011-42-Calc_Hmm10-BMGE05	tr2	-4777.709645	-4774.071536	-4779.788314
V2META16020-42-Calc_Hmm10-BMGE05	tr1	-6013.484234	-6013.562106	-6014.207437
V2META16024-42-Calc_Hmm10-BMGE05	tr2	-9050.020142	-9046.106303	-9049.968613
V2META16030-42-Calc_Hmm10-BMGE05	tr1	-5868.619968	-5868.748614	-5868.897246
V2META16032-42-Calc_Hmm10-BMGE05	tr2	-4355.595105	-4355.017431	-4355.660417
V2META16039-42-Calc_Hmm10-BMGE05	tr3	-6023.297028	-6022.755736	-6022.173698
V2META16042-42-Calc_Hmm10-BMGE05	tr3	-7530.96548	-7530.994285	-7530.728544
V2META16043-42-Calc_Hmm10-BMGE05	tr3	-4291.851086	-4290.875153	-4289.351328
V2META16060-42-Calc_Hmm10-BMGE05	tr2	-4889.449573	-4886.280315	-4890.145789
V2META16105-42-Calc_Hmm10-BMGE05	tr1	-11494.687294	-11494.945884	-11495.538814
V2META16122-42-Calc_Hmm10-BMGE05	tr2	-5072.189199	-5071.432397	-5072.973429
V2META16124-42-Calc_Hmm10-BMGE05	tr3	-8167.105735	-8167.670909	-8167.045366
V2META16125-42-Calc_Hmm10-BMGE05	tr2	-9394.94776599999	-9393.196395	-9398.267874
V2META16126-42-Calc_Hmm10-BMGE05	tr3	-8535.303332	-8537.389392	-8532.590189
V2META16128-42-Calc_Hmm10-BMGE05	tr3	-7603.424651	-7603.763553	-7601.232733
V2META16133-42-Calc_Hmm10-BMGE05	tr1	-7777.950424	-7780.113654	-7779.365115
V2META16134-42-Calc_Hmm10-BMGE05	tr1	-3034.729589	-3035.1052	-3038.514239
V2META16135-42-Calc_Hmm10-BMGE05	tr2	-7537.89068199999	-7531.213878	-7535.909828
V2META16136-42-Calc_Hmm10-BMGE05	tr3	-10434.384096	-10434.373844	-10433.882677
V2META16170-42-Calc_Hmm10-BMGE05	tr1	-13312.305335	-13313.493514	-13315.73651
V2META16174-42-Calc_Hmm10-BMGE05	tr2	-3919.862876	-3916.255705	-3918.200488
V2META16180-42-Calc_Hmm10-BMGE05	tr2	-4941.922789	-4938.48906	-4940.779363
V2META16194-42-Calc_Hmm10-BMGE05	tr1	-3554.755252	-3557.313127	-3557.783699
V2META16207-42-Calc_Hmm10-BMGE05	tr2	-3938.547201	-3934.418695	-3938.331556
V2META16260-42-Calc_Hmm10-BMGE05	tr1	-6118.834406	-6119.417517	-6121.770801
V2META16261-42-Calc_Hmm10-BMGE05	tr2	-6748.914728	-6745.322102	-6748.865417
V2META16285-42-Calc_Hmm10-BMGE05	tr2	-8240.091435	-8233.390882	-8240.954732
V2META16296-42-Calc_Hmm10-BMGE05	tr2	-13444.901701	-13440.907124	-13441.687024
V2META16305-42-Calc_Hmm10-BMGE05	tr1	-6848.444548	-6848.985697	-6850.029273
V2META16316-42-Calc_Hmm10-BMGE05	tr1	-13363.902508	-13364.789709	-13364.795759
V2META16370-42-Calc_Hmm10-BMGE05	tr2	-6217.71216999999	-6217.31717999999	-6217.74284799999
V2META16378-42-Calc_Hmm10-BMGE05	tr2	-5590.381699	-5589.984322	-5591.342608
V2META16382-42-Calc_Hmm10-BMGE05	tr2	-8633.028055	-8627.83770499999	-8635.049777
V2META16383-42-Calc_Hmm10-BMGE05	tr3	-6104.525124	-6105.246995	-6102.845132
V2META16387-42-Calc_Hmm10-BMGE05	tr3	-5731.602893	-5732.288281	-5730.517955
V2META16390-42-Calc_Hmm10-BMGE05	tr2	-4763.315682	-4761.077565	-4763.592225
V2META16392-42-Calc_Hmm10-BMGE05	tr1	-4615.603273	-4616.590009	-4615.84063
V2META16393-42-Calc_Hmm10-BMGE05	tr2	-7393.924225	-7391.374094	-7393.697333
V2META16409-42-Calc_Hmm10-BMGE05	tr2	-6756.727546	-6753.868633	-6757.042249
V2META16411-42-Calc_Hmm10-BMGE05	tr2	-3672.881883	-3671.750386	-3672.103952
V2META16412-42-Calc_Hmm10-BMGE05	tr3	-6879.1721	-6881.432221	-6878.170506
V2META16413-42-Calc_Hmm10-BMGE05	tr3	-4597.787061	-4597.794158	-4596.43653
V2META16421-42-Calc_Hmm10-BMGE05	tr2	-8779.404362	-8778.135111	-8778.649446
V2META16437-42-Calc_Hmm10-BMGE05	tr2	-5052.230289	-5051.057348	-5053.392917
V2META16439-42-Calc_Hmm10-BMGE05	tr2	-8211.509078	-8206.868954	-8212.226086
V2META16449-42-Calc_Hmm10-BMGE05	tr2	-5827.4034	-5826.214935	-5827.876056
V2META16505-42-Calc_Hmm10-BMGE05	tr2	-8938.044641	-8935.758415	-8941.115072
V2META16507-42-Calc_Hmm10-BMGE05	tr2	-6723.568363	-6722.10546700001	-6724.447176
V2META16510-42-Calc_Hmm10-BMGE05	tr1	-10175.518722	-10186.30514	-10183.100811
V2META16511-42-Calc_Hmm10-BMGE05	tr2	-11617.330708	-11609.834388	-11614.457308
V2META16516-42-Calc_Hmm10-BMGE05	tr2	-2050.21262	-2047.12492	-2049.245903
V2META16624-42-Calc_Hmm10-BMGE05	tr2	-4589.762385	-4586.381289	-4588.580162
V2META16682-42-Calc_Hmm10-BMGE05	tr2	-16665.179043	-16661.232672	-16664.934671
V2META16781-42-Calc_Hmm10-BMGE05	tr1	-4433.392066	-4435.008016	-4433.966625
V2META16791-42-Calc_Hmm10-BMGE05	tr2	-4416.861266	-4414.764175	-4416.822346
V2META16903-42-Calc_Hmm10-BMGE05	tr3	-6397.082325	-6397.101807	-6397.03777
V2META16930-42-Calc_Hmm10-BMGE05	tr2	-6734.687808	-6731.941341	-6735.374509
V2META16941-42-Calc_Hmm10-BMGE05	tr2	-12077.695187	-12077.571857	-12079.180704
V2META16945-42-Calc_Hmm10-BMGE05	tr2	-6308.051551	-6307.876673	-6309.051189
V2META16958-42-Calc_Hmm10-BMGE05	tr3	-4726.184404	-4726.286491	-4726.003119
V2META16960-42-Calc_Hmm10-BMGE05	tr2	-5584.397455	-5577.163222	-5585.375597
V2META16962-42-Calc_Hmm10-BMGE05	tr2	-17535.855254	-17534.015487	-17537.216293
V2META16963-42-Calc_Hmm10-BMGE05	tr2	-6942.41226	-6942.170423	-6942.925699
V2META16965-42-Calc_Hmm10-BMGE05	tr2	-4678.6394	-4666.212711	-4677.696595
V2META17043-42-Calc_Hmm10-BMGE05	tr1	-5384.292377	-5385.342183	-5384.789055
V2META17144-42-Calc_Hmm10-BMGE05	tr1	-6528.906933	-6529.624514	-6529.446837
V2META17160-42-Calc_Hmm10-BMGE05	tr1	-3554.561078	-3556.936563	-3555.514738
V2META17162-42-Calc_Hmm10-BMGE05	tr1	-5410.650489	-5416.890718	-5412.318259
V2META17166-42-Calc_Hmm10-BMGE05	tr3	-3805.066975	-3805.039318	-3804.368755
V2META17175-42-Calc_Hmm10-BMGE05	tr1	-4814.0443	-4817.42656	-4815.495459
V2META17181-42-Calc_Hmm10-BMGE05	tr2	-6077.90455099999	-6075.17172099999	-6076.17622299999
V2META17253-42-Calc_Hmm10-BMGE05	tr1	-4462.886202	-4463.228019	-4465.292001
V2META17260-42-Calc_Hmm10-BMGE05	tr2	-9220.436964	-9217.706126	-9222.79429
V2META17265-42-Calc_Hmm10-BMGE05	tr3	-6877.921831	-6879.230337	-6877.714128
V2META17408-42-Calc_Hmm10-BMGE05	tr3	-6011.8643	-6011.740653	-6011.732706
V2META17420-42-Calc_Hmm10-BMGE05	tr2	-3430.637779	-3429.506494	-3430.229635
V2META17484-42-Calc_Hmm10-BMGE05	tr2	-3978.91952	-3978.829455	-3979.824345
V2META17538-42-Calc_Hmm10-BMGE05	tr2	-7318.664995	-7316.82423	-7318.579143
V2META17551-42-Calc_Hmm10-BMGE05	tr3	-2706.616079	-2706.5365	-2706.509989
V2META17559-42-Calc_Hmm10-BMGE05	tr2	-5362.834695	-5359.755976	-5363.037644
V2META17566-42-Calc_Hmm10-BMGE05	tr2	-6894.671351	-6885.075888	-6892.659394
V2META17673-42-Calc_Hmm10-BMGE05	tr1	-7924.781147	-7931.17685899999	-7928.022636
V2META17687-42-Calc_Hmm10-BMGE05	tr2	-7133.293189	-7132.19945899999	-7133.141631
V2META17713-42-Calc_Hmm10-BMGE05	tr2	-9268.737546	-9267.27925800001	-9268.336425
V2META17779-42-Calc_Hmm10-BMGE05	tr2	-5986.179961	-5981.365798	-5987.489056
V2META17838-42-Calc_Hmm10-BMGE05	tr1	-4193.734279	-4198.557139	-4197.18576
V2META18222-42-Calc_Hmm10-BMGE05	tr2	-5332.494419	-5329.120215	-5332.341039
