gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META11793-42-Calc_Hmm10-BMGE05	tr1	-16128.053302	-16131.216697	-16128.709538
V2META11796-42-Calc_Hmm10-BMGE05	tr1	-48421.974046	-48422.830784	-48429.23845
V2META11798-42-Calc_Hmm10-BMGE05	tr3	-7561.271874	-7561.774091	-7557.108849
V2META11799-42-Calc_Hmm10-BMGE05	tr2	-21020.344172	-21012.66935	-21020.121814
V2META11800-42-Calc_Hmm10-BMGE05	tr2	-7942.02012199999	-7937.790209	-7941.975756
V2META11809-42-Calc_Hmm10-BMGE05	tr2	-10109.585391	-10106.395842	-10109.837962
V2META11811-2-42-Calc_Hmm10-BMGE05	tr2	-20142.582047	-20134.823034	-20141.232662
V2META11824-42-Calc_Hmm10-BMGE05	tr2	-31931.555244	-31927.935805	-31938.831817
V2META11830-42-Calc_Hmm10-BMGE05	tr3	-23434.930322	-23431.760456	-23429.043575
V2META11831-42-Calc_Hmm10-BMGE05	tr3	-19750.76664	-19749.244795	-19743.940372
V2META11832-42-Calc_Hmm10-BMGE05	tr2	-17132.142779	-17129.030988	-17132.455089
V2META11856-42-Calc_Hmm10-BMGE05	tr2	-14989.572131	-14985.009753	-14988.341047
V2META11861-42-Calc_Hmm10-BMGE05	tr3	-10513.450482	-10515.708812	-10513.068558
V2META11869-42-Calc_Hmm10-BMGE05	tr2	-19664.768828	-19663.327879	-19664.583321
V2META11875-42-Calc_Hmm10-BMGE05	tr2	-34564.657298	-34551.879788	-34561.143648
V2META11881-42-Calc_Hmm10-BMGE05	tr2	-26787.437454	-26784.26219	-26788.646693
V2META11882-42-Calc_Hmm10-BMGE05	tr1	-21498.128555	-21498.724894	-21501.472637
V2META11890-42-Calc_Hmm10-BMGE05	tr1	-8205.717418	-8206.748202	-8206.58060700001
V2META11894-42-Calc_Hmm10-BMGE05	tr2	-15836.216865	-15831.722637	-15838.71154
V2META11898-42-Calc_Hmm10-BMGE05	tr3	-6781.442798	-6780.744496	-6780.734948
V2META11908-2-42-Calc_Hmm10-BMGE05	tr1	-12691.817642	-12694.520663	-12692.117143
V2META11909-42-Calc_Hmm10-BMGE05	tr2	-15425.87889	-15422.736212	-15424.249428
V2META11910-42-Calc_Hmm10-BMGE05	tr2	-46752.54902	-46731.104894	-46745.673879
V2META11911-42-Calc_Hmm10-BMGE05	tr2	-33773.671185	-33769.898151	-33773.734972
V2META11914-42-Calc_Hmm10-BMGE05	tr2	-30518.12371	-30514.347792	-30517.843041
V2META11917-42-Calc_Hmm10-BMGE05	tr2	-9429.523227	-9423.277893	-9429.321349
V2META11924-42-Calc_Hmm10-BMGE05	tr2	-20432.501163	-20428.501942	-20431.640495
V2META11933-42-Calc_Hmm10-BMGE05	tr1	-4632.211223	-4633.446464	-4633.054829
V2META11934-42-Calc_Hmm10-BMGE05	tr2	-6611.26708	-6609.589266	-6611.879651
V2META11935-42-Calc_Hmm10-BMGE05	tr2	-16063.479652	-16061.07813	-16063.991057
V2META11937-42-Calc_Hmm10-BMGE05	tr1	-5459.030894	-5460.406357	-5459.156619
V2META11948-42-Calc_Hmm10-BMGE05	tr1	-24499.335511	-24501.396629	-24500.018494
V2META11973-42-Calc_Hmm10-BMGE05	tr1	-13664.092749	-13665.49884	-13664.371024
V2META11981-42-Calc_Hmm10-BMGE05	tr3	-14023.723995	-14022.146067	-14020.911941
V2META11982-42-Calc_Hmm10-BMGE05	tr3	-13715.462219	-13717.171306	-13712.999398
V2META11984-42-Calc_Hmm10-BMGE05	tr2	-14031.514521	-14030.588491	-14036.878038
V2META11985-2-42-Calc_Hmm10-BMGE05	tr2	-3635.314936	-3632.822007	-3634.046699
V2META11988-42-Calc_Hmm10-BMGE05	tr3	-3999.494068	-4000.430161	-3997.656998
V2META11989-42-Calc_Hmm10-BMGE05	tr2	-9009.99801700001	-9005.043371	-9009.813518
V2META11992-42-Calc_Hmm10-BMGE05	tr3	-20112.460964	-20115.915662	-20111.478864
V2META11995-42-Calc_Hmm10-BMGE05	tr2	-58776.624624	-58757.340284	-58777.898629
V2META11998-42-Calc_Hmm10-BMGE05	tr2	-8092.63395400001	-8088.273102	-8092.92726899999
V2META12005-42-Calc_Hmm10-BMGE05	tr1	-10705.14257	-10707.995944	-10706.616569
V2META12014-2-42-Calc_Hmm10-BMGE05	tr3	-13791.201823	-13793.217901	-13787.932026
V2META12016-42-Calc_Hmm10-BMGE05	tr2	-13151.899033	-13151.217759	-13151.677602
V2META12019-2-42-Calc_Hmm10-BMGE05	tr1	-4284.657454	-4285.965914	-4286.423605
V2META12025-42-Calc_Hmm10-BMGE05	tr3	-38036.556808	-38039.440491	-38032.238025
V2META12026-42-Calc_Hmm10-BMGE05	tr2	-42574.8078819999	-42563.844051	-42579.573409
V2META12030-42-Calc_Hmm10-BMGE05	tr2	-8678.750885	-8675.097008	-8678.703292
V2META12036-42-Calc_Hmm10-BMGE05	tr2	-18850.632696	-18845.558047	-18851.213035
V2META12041-42-Calc_Hmm10-BMGE05	tr2	-5955.741376	-5954.060877	-5955.678176
V2META12042-42-Calc_Hmm10-BMGE05	tr2	-4480.323583	-4479.264934	-4479.847842
V2META12045-42-Calc_Hmm10-BMGE05	tr2	-15346.29538	-15341.860092	-15346.08883
V2META12048-42-Calc_Hmm10-BMGE05	tr2	-19302.125425	-19300.270142	-19302.660764
V2META12049-42-Calc_Hmm10-BMGE05	tr3	-3483.349305	-3483.84603	-3482.575396
V2META12052-42-Calc_Hmm10-BMGE05	tr2	-10792.034623	-10788.719896	-10791.879646
V2META12072-42-Calc_Hmm10-BMGE05	tr2	-5895.299473	-5892.68058	-5893.676213
V2META12074-42-Calc_Hmm10-BMGE05	tr2	-6169.937993	-6166.21784	-6169.34838
V2META12078-42-Calc_Hmm10-BMGE05	tr2	-4754.244798	-4752.866192	-4754.430183
V2META12095-42-Calc_Hmm10-BMGE05	tr3	-8572.497582	-8574.252912	-8571.27699899999
V2META12097-42-Calc_Hmm10-BMGE05	tr3	-9177.781057	-9177.690742	-9177.645947
V2META12102-42-Calc_Hmm10-BMGE05	tr2	-16509.585193	-16504.26323	-16509.190674
V2META12105-42-Calc_Hmm10-BMGE05	tr1	-31457.928756	-31461.300651	-31460.231769
V2META12106-42-Calc_Hmm10-BMGE05	tr2	-7790.329253	-7786.413403	-7787.603597
V2META12107-42-Calc_Hmm10-BMGE05	tr2	-6682.267549	-6678.082065	-6680.838557
V2META12111-42-Calc_Hmm10-BMGE05	tr1	-7801.30124	-7802.278296	-7802.605981
V2META12118-42-Calc_Hmm10-BMGE05	tr2	-36266.575025	-36261.414128	-36267.901985
V2META12119-42-Calc_Hmm10-BMGE05	tr1	-11094.183206	-11094.551994	-11095.517797
V2META12120-2-42-Calc_Hmm10-BMGE05	tr3	-13044.664231	-13044.288898	-13042.526071
V2META12122-42-Calc_Hmm10-BMGE05	tr2	-4323.626563	-4323.15296	-4324.09802
V2META12124-42-Calc_Hmm10-BMGE05	tr3	-3236.572165	-3237.610073	-3236.130307
V2META12131-42-Calc_Hmm10-BMGE05	tr2	-9360.881635	-9359.853477	-9362.046002
V2META12136-42-Calc_Hmm10-BMGE05	tr2	-31280.650751	-31280.040527	-31281.752364
V2META12137-42-Calc_Hmm10-BMGE05	tr1	-22747.919774	-22750.118301	-22749.744038
V2META12138-42-Calc_Hmm10-BMGE05	tr1	-22277.50316	-22278.447707	-22277.567139
V2META12139-42-Calc_Hmm10-BMGE05	tr3	-23005.511775	-23007.373473	-22998.642883
V2META12150-1-42-Calc_Hmm10-BMGE05	tr1	-13039.749826	-13047.922657	-13043.616521
V2META12158-42-Calc_Hmm10-BMGE05	tr3	-16195.706461	-16197.209911	-16195.475901
V2META12166-42-Calc_Hmm10-BMGE05	tr2	-32997.337636	-32986.263408	-32997.40202
V2META12167-42-Calc_Hmm10-BMGE05	tr1	-6165.008626	-6166.031998	-6166.684836
V2META12168-42-Calc_Hmm10-BMGE05	tr1	-20974.239155	-20975.270619	-20976.175893
V2META12171-42-Calc_Hmm10-BMGE05	tr2	-4718.57512	-4714.431671	-4718.296145
V2META12172-42-Calc_Hmm10-BMGE05	tr2	-38829.969852	-38829.863617	-38831.057875
V2META12174-42-Calc_Hmm10-BMGE05	tr3	-15533.743825	-15534.924297	-15531.723808
V2META12180-42-Calc_Hmm10-BMGE05	tr3	-6648.469978	-6649.302491	-6646.501866
V2META12181-42-Calc_Hmm10-BMGE05	tr1	-13424.665057	-13425.045281	-13426.081348
V2META12188-42-Calc_Hmm10-BMGE05	tr3	-9387.912685	-9388.717378	-9385.837751
V2META12192-42-Calc_Hmm10-BMGE05	tr3	-5450.019799	-5449.799167	-5449.423078
V2META12198-2-42-Calc_Hmm10-BMGE05	tr2	-33456.991774	-33449.550981	-33456.296933
V2META12200-42-Calc_Hmm10-BMGE05	tr2	-7930.329442	-7929.855388	-7929.856722
V2META12203-42-Calc_Hmm10-BMGE05	tr2	-12342.099005	-12341.198491	-12342.633666
V2META12207-42-Calc_Hmm10-BMGE05	tr2	-13274.123006	-13272.98819	-13275.132717
V2META12229-42-Calc_Hmm10-BMGE05	tr1	-12660.966191	-12664.035676	-12663.994466
V2META12233-42-Calc_Hmm10-BMGE05	tr3	-14605.422624	-14604.057076	-14603.7528
V2META12234-42-Calc_Hmm10-BMGE05	tr2	-10514.168279	-10513.986518	-10515.472839
V2META12235-42-Calc_Hmm10-BMGE05	tr2	-17127.573915	-17121.543152	-17126.227043
V2META12239-42-Calc_Hmm10-BMGE05	tr2	-31377.758266	-31373.327836	-31378.546008
V2META12240-42-Calc_Hmm10-BMGE05	tr1	-3185.146207	-3185.599469	-3185.170527
V2META12244-42-Calc_Hmm10-BMGE05	tr2	-18382.556759	-18376.863477	-18380.933724
V2META12253-42-Calc_Hmm10-BMGE05	tr2	-30310.530906	-30299.913937	-30311.771853
V2META12254-42-Calc_Hmm10-BMGE05	tr2	-12389.735067	-12384.543439	-12388.328251
V2META12256-42-Calc_Hmm10-BMGE05	tr2	-38099.917001	-38094.78706	-38096.784225
V2META12260-42-Calc_Hmm10-BMGE05	tr1	-13567.736524	-13567.971976	-13569.406355
V2META12269-42-Calc_Hmm10-BMGE05	tr1	-12668.371248	-12668.497262	-12672.20934
V2META12271-2-42-Calc_Hmm10-BMGE05	tr3	-11665.578007	-11665.184229	-11661.456478
V2META12272-42-Calc_Hmm10-BMGE05	tr2	-10289.00288	-10288.561433	-10289.51414
V2META12274-42-Calc_Hmm10-BMGE05	tr2	-17276.195525	-17271.035531	-17277.611067
V2META12278-42-Calc_Hmm10-BMGE05	tr2	-8338.947697	-8334.56461	-8337.150056
V2META12286-42-Calc_Hmm10-BMGE05	tr1	-16205.619519	-16206.080473	-16208.3836
V2META12290-42-Calc_Hmm10-BMGE05	tr2	-5929.306027	-5926.708247	-5929.658124
V2META12291-2-42-Calc_Hmm10-BMGE05	tr2	-18646.660392	-18644.753478	-18645.638608
V2META12296-42-Calc_Hmm10-BMGE05	tr2	-13986.890957	-13978.620947	-13986.505144
V2META12298-42-Calc_Hmm10-BMGE05	tr2	-10866.825124	-10864.813741	-10865.340608
V2META12300-42-Calc_Hmm10-BMGE05	tr2	-8398.199146	-8394.848968	-8400.662759
V2META12301-42-Calc_Hmm10-BMGE05	tr1	-17315.535585	-17318.726671	-17316.835278
V2META12302-42-Calc_Hmm10-BMGE05	tr1	-9841.531648	-9842.612389	-9843.486974
V2META12306-42-Calc_Hmm10-BMGE05	tr2	-20564.541797	-20558.959082	-20563.876728
V2META12309-42-Calc_Hmm10-BMGE05	tr2	-21289.269892	-21283.770111	-21288.818475
V2META12310-42-Calc_Hmm10-BMGE05	tr2	-6844.350636	-6842.975049	-6845.816096
V2META12311-42-Calc_Hmm10-BMGE05	tr2	-20265.24452	-20261.954482	-20264.331262
V2META12313-42-Calc_Hmm10-BMGE05	tr3	-13230.82355	-13230.431102	-13230.179412
V2META12315-42-Calc_Hmm10-BMGE05	tr1	-13966.917885	-13969.37995	-13970.981166
V2META12316-2-42-Calc_Hmm10-BMGE05	tr2	-21333.161832	-21322.01317	-21332.131386
V2META12318-42-Calc_Hmm10-BMGE05	tr2	-23588.691827	-23572.173444	-23588.223873
V2META12325-42-Calc_Hmm10-BMGE05	tr3	-14503.116765	-14503.730745	-14502.141152
V2META12326-42-Calc_Hmm10-BMGE05	tr2	-26616.643969	-26606.352816	-26613.551747
V2META12336-42-Calc_Hmm10-BMGE05	tr1	-11163.921253	-11168.766302	-11165.970517
V2META12337-42-Calc_Hmm10-BMGE05	tr2	-13807.369179	-13799.704	-13808.342551
V2META12339-42-Calc_Hmm10-BMGE05	tr2	-12174.153027	-12173.526899	-12177.373079
V2META12359-42-Calc_Hmm10-BMGE05	tr2	-14565.294691	-14548.696647	-14565.297485
V2META12362-42-Calc_Hmm10-BMGE05	tr2	-21889.61556	-21888.77887	-21889.281904
V2META12364-42-Calc_Hmm10-BMGE05	tr1	-7693.695571	-7693.943249	-7694.51558999999
V2META12365-42-Calc_Hmm10-BMGE05	tr2	-42705.972025	-42683.588602	-42705.858791
V2META12366-42-Calc_Hmm10-BMGE05	tr2	-15743.675378	-15738.964834	-15743.870993
V2META12368-42-Calc_Hmm10-BMGE05	tr2	-20687.197886	-20683.785089	-20685.840504
V2META12370-42-Calc_Hmm10-BMGE05	tr1	-11137.394007	-11140.647804	-11140.795854
V2META12396-42-Calc_Hmm10-BMGE05	tr2	-32331.841755	-32319.348226	-32323.843247
V2META12398-42-Calc_Hmm10-BMGE05	tr3	-9412.807186	-9414.198699	-9412.750282
V2META12399-42-Calc_Hmm10-BMGE05	tr2	-35359.345584	-35350.025509	-35355.289
V2META12403-42-Calc_Hmm10-BMGE05	tr1	-20845.83293	-20850.170592	-20847.345974
V2META12404-42-Calc_Hmm10-BMGE05	tr3	-21082.803335	-21087.150065	-21082.214565
V2META12408-42-Calc_Hmm10-BMGE05	tr2	-8105.520495	-8100.817005	-8106.786445
V2META12410-42-Calc_Hmm10-BMGE05	tr3	-12441.981716	-12443.202138	-12437.567383
V2META12413-42-Calc_Hmm10-BMGE05	tr1	-14479.985678	-14481.904362	-14482.626683
V2META12414-42-Calc_Hmm10-BMGE05	tr2	-3171.920299	-3171.385385	-3171.666901
V2META12416-42-Calc_Hmm10-BMGE05	tr1	-6120.108388	-6121.315125	-6120.354824
V2META12417-42-Calc_Hmm10-BMGE05	tr3	-10309.22381	-10307.861805	-10307.490133
V2META12423-42-Calc_Hmm10-BMGE05	tr1	-18374.458311	-18379.37574	-18375.53298
V2META12424-42-Calc_Hmm10-BMGE05	tr3	-16049.754938	-16048.485411	-16047.534596
V2META12425-42-Calc_Hmm10-BMGE05	tr3	-10870.428903	-10867.474826	-10865.975837
V2META12427-42-Calc_Hmm10-BMGE05	tr3	-6824.292628	-6824.282048	-6822.510083
V2META12428-42-Calc_Hmm10-BMGE05	tr2	-18228.820026	-18224.021802	-18229.853553
V2META12435-42-Calc_Hmm10-BMGE05	tr3	-18350.145693	-18352.092682	-18344.232052
V2META12437-42-Calc_Hmm10-BMGE05	tr1	-13131.336698	-13131.478247	-13132.940618
V2META12442-42-Calc_Hmm10-BMGE05	tr2	-12786.876894	-12780.883498	-12787.880872
V2META12446-42-Calc_Hmm10-BMGE05	tr2	-15047.741775	-15039.527798	-15051.327499
V2META12452-42-Calc_Hmm10-BMGE05	tr2	-15100.219433	-15093.058021	-15099.725384
V2META12455-42-Calc_Hmm10-BMGE05	tr2	-8070.41414999999	-8060.45196	-8070.500864
V2META12462-42-Calc_Hmm10-BMGE05	tr2	-12986.14523	-12983.273808	-12986.248458
V2META12465-42-Calc_Hmm10-BMGE05	tr2	-6224.275668	-6223.214558	-6224.191664
V2META12466-42-Calc_Hmm10-BMGE05	tr1	-17456.765866	-17457.354073	-17457.512511
V2META12467-42-Calc_Hmm10-BMGE05	tr2	-6940.258628	-6938.224539	-6939.431942
V2META12469-2-42-Calc_Hmm10-BMGE05	tr3	-5624.480966	-5623.374365	-5623.296417
V2META12471-42-Calc_Hmm10-BMGE05	tr2	-24034.471789	-24034.248857	-24037.23454
V2META12473-42-Calc_Hmm10-BMGE05	tr1	-10369.782529	-10370.428273	-10371.184836
V2META12481-42-Calc_Hmm10-BMGE05	tr1	-10164.417362	-10165.812096	-10167.866726
V2META12484-42-Calc_Hmm10-BMGE05	tr3	-18378.233367	-18377.624881	-18377.23643
V2META12490-42-Calc_Hmm10-BMGE05	tr3	-18371.732048	-18370.008151	-18369.905619
V2META12492-42-Calc_Hmm10-BMGE05	tr2	-7024.340318	-7020.459719	-7025.229957
V2META12493-2-42-Calc_Hmm10-BMGE05	tr2	-22864.754245	-22857.901109	-22863.060947
V2META12496-42-Calc_Hmm10-BMGE05	tr2	-4480.78433	-4480.782188	-4481.093952
V2META12499-42-Calc_Hmm10-BMGE05	tr1	-13335.77442	-13342.933885	-13338.885881
V2META12501-42-Calc_Hmm10-BMGE05	tr2	-11957.354409	-11953.160635	-11961.303213
V2META12503-42-Calc_Hmm10-BMGE05	tr3	-15925.699075	-15930.474551	-15925.020657
V2META12508-2-42-Calc_Hmm10-BMGE05	tr3	-14740.538131	-14740.781925	-14739.509177
V2META12511-42-Calc_Hmm10-BMGE05	tr2	-19973.100332	-19969.544853	-19976.083091
V2META12513-42-Calc_Hmm10-BMGE05	tr2	-23099.020475	-23096.913555	-23099.941648
V2META12516-42-Calc_Hmm10-BMGE05	tr2	-8487.828992	-8485.653754	-8488.41161699999
V2META12519-42-Calc_Hmm10-BMGE05	tr1	-20706.344382	-20708.142282	-20707.766582
V2META12520-42-Calc_Hmm10-BMGE05	tr3	-9501.404324	-9501.893791	-9501.312308
V2META12522-42-Calc_Hmm10-BMGE05	tr2	-14511.629621	-14505.592865	-14507.446858
V2META12523-42-Calc_Hmm10-BMGE05	tr1	-14720.972972	-14722.832752	-14721.631998
V2META12524-42-Calc_Hmm10-BMGE05	tr3	-21460.066702	-21460.226787	-21459.336764
V2META12526-42-Calc_Hmm10-BMGE05	tr2	-11381.71753	-11378.28703	-11380.540117
V2META12530-42-Calc_Hmm10-BMGE05	tr1	-15362.406563	-15367.668089	-15366.350854
V2META12531-42-Calc_Hmm10-BMGE05	tr2	-12798.863715	-12788.406591	-12798.979418
V2META12538-42-Calc_Hmm10-BMGE05	tr2	-4508.794586	-4506.709876	-4509.197491
V2META12539-42-Calc_Hmm10-BMGE05	tr2	-24027.811125	-24023.526657	-24025.612337
V2META12541-42-Calc_Hmm10-BMGE05	tr2	-11987.111553	-11985.281178	-11990.112593
V2META12546-42-Calc_Hmm10-BMGE05	tr2	-11194.611411	-11193.271753	-11194.240941
V2META12547-2-42-Calc_Hmm10-BMGE05	tr3	-15340.25174	-15339.441704	-15335.826484
V2META12552-42-Calc_Hmm10-BMGE05	tr1	-9402.377132	-9403.325989	-9403.832971
V2META12561-42-Calc_Hmm10-BMGE05	tr3	-9086.558008	-9086.54875599999	-9084.794237
V2META12562-42-Calc_Hmm10-BMGE05	tr2	-12943.115918	-12942.448726	-12943.270762
V2META12566-42-Calc_Hmm10-BMGE05	tr3	-16023.426324	-16024.507365	-16021.460625
V2META12567-42-Calc_Hmm10-BMGE05	tr3	-31754.575615	-31751.092686	-31747.063063
V2META12573-42-Calc_Hmm10-BMGE05	tr1	-17507.313232	-17508.729653	-17508.648964
V2META12577-42-Calc_Hmm10-BMGE05	tr2	-11633.227858	-11630.477026	-11633.459042
V2META12581-42-Calc_Hmm10-BMGE05	tr1	-10619.603236	-10620.055054	-10619.64236
V2META12583-42-Calc_Hmm10-BMGE05	tr2	-8657.093142	-8654.220103	-8657.579795
V2META12591-42-Calc_Hmm10-BMGE05	tr2	-3608.175903	-3602.262882	-3608.333282
V2META12619-42-Calc_Hmm10-BMGE05	tr2	-9545.888852	-9545.414728	-9546.930554
V2META12620-42-Calc_Hmm10-BMGE05	tr3	-35141.854069	-35137.001708	-35134.859166
V2META12622-42-Calc_Hmm10-BMGE05	tr3	-22872.643154	-22871.574525	-22870.82067
V2META12629-42-Calc_Hmm10-BMGE05	tr2	-11271.975639	-11270.9526	-11274.352733
V2META12632-42-Calc_Hmm10-BMGE05	tr2	-9862.051344	-9858.505403	-9859.55916399999
V2META12634-42-Calc_Hmm10-BMGE05	tr2	-8477.259887	-8477.248845	-8477.54408200001
V2META12638-42-Calc_Hmm10-BMGE05	tr3	-3823.592829	-3823.579794	-3822.562282
V2META12641-42-Calc_Hmm10-BMGE05	tr2	-12666.274588	-12661.91486	-12666.401695
V2META12644-42-Calc_Hmm10-BMGE05	tr2	-4736.903819	-4734.116389	-4737.021213
V2META12646-42-Calc_Hmm10-BMGE05	tr1	-37509.599084	-37515.953878	-37510.873322
V2META12647-42-Calc_Hmm10-BMGE05	tr1	-4308.061645	-4309.619692	-4308.515867
V2META12650-42-Calc_Hmm10-BMGE05	tr3	-10169.147699	-10171.314573	-10169.003483
V2META12652-42-Calc_Hmm10-BMGE05	tr1	-8221.191091	-8221.42285	-8222.864603
V2META12654-42-Calc_Hmm10-BMGE05	tr2	-19951.029761	-19947.93292	-19952.952128
V2META12658-42-Calc_Hmm10-BMGE05	tr2	-11550.7021	-11545.405135	-11551.056624
V2META12664-42-Calc_Hmm10-BMGE05	tr2	-5389.940774	-5387.496928	-5390.247404
V2META12669-42-Calc_Hmm10-BMGE05	tr2	-13742.783435	-13738.390473	-13742.809634
V2META12670-42-Calc_Hmm10-BMGE05	tr2	-7347.668784	-7347.508511	-7347.536425
V2META12672-42-Calc_Hmm10-BMGE05	tr1	-8687.379856	-8690.242901	-8689.477047
V2META12673-42-Calc_Hmm10-BMGE05	tr3	-10417.779612	-10416.939684	-10415.277602
V2META12674-42-Calc_Hmm10-BMGE05	tr2	-14220.053554	-14211.856945	-14217.705998
V2META12677-42-Calc_Hmm10-BMGE05	tr1	-13765.969563	-13767.155236	-13768.763367
V2META12678-42-Calc_Hmm10-BMGE05	tr2	-6556.788008	-6550.275818	-6553.621791
V2META12680-42-Calc_Hmm10-BMGE05	tr3	-13589.256565	-13586.493198	-13584.788081
V2META12682-42-Calc_Hmm10-BMGE05	tr2	-14517.560959	-14514.266334	-14518.601092
V2META12684-42-Calc_Hmm10-BMGE05	tr2	-11356.547558	-11352.932966	-11355.665745
V2META12690-42-Calc_Hmm10-BMGE05	tr1	-11573.549436	-11574.598046	-11574.443501
V2META12691-42-Calc_Hmm10-BMGE05	tr2	-5623.158779	-5616.499082	-5624.797239
V2META12701-42-Calc_Hmm10-BMGE05	tr2	-43958.0910869999	-43954.928671	-43955.9309749999
V2META12703-42-Calc_Hmm10-BMGE05	tr2	-21070.600662	-21059.211514	-21070.234111
V2META12709-42-Calc_Hmm10-BMGE05	tr2	-23833.87565	-23830.011906	-23833.520906
V2META12710-42-Calc_Hmm10-BMGE05	tr1	-9659.54149600001	-9660.051155	-9660.155752
V2META12711-42-Calc_Hmm10-BMGE05	tr3	-32240.814009	-32239.071831	-32238.852526
V2META12713-42-Calc_Hmm10-BMGE05	tr2	-15736.635936	-15729.77523	-15732.886231
V2META12715-42-Calc_Hmm10-BMGE05	tr3	-10362.718577	-10364.504606	-10362.445315
V2META12716-42-Calc_Hmm10-BMGE05	tr2	-24086.818284	-24071.850937	-24087.807844
V2META12717-42-Calc_Hmm10-BMGE05	tr3	-5865.932425	-5866.281476	-5865.893557
V2META12720-42-Calc_Hmm10-BMGE05	tr2	-11976.160829	-11975.491069	-11976.050078
V2META12723-42-Calc_Hmm10-BMGE05	tr1	-6929.60811	-6929.795069	-6933.163111
V2META12724-42-Calc_Hmm10-BMGE05	tr2	-17140.574684	-17137.025355	-17139.289098
V2META12725-42-Calc_Hmm10-BMGE05	tr3	-25567.587278	-25564.181382	-25557.270856
V2META12726-42-Calc_Hmm10-BMGE05	tr2	-15410.977261	-15407.885713	-15409.349793
V2META12727-42-Calc_Hmm10-BMGE05	tr2	-16676.627693	-16674.302207	-16677.134808
V2META12736-42-Calc_Hmm10-BMGE05	tr1	-18217.093114	-18218.667144	-18217.221642
V2META12738-42-Calc_Hmm10-BMGE05	tr2	-8801.54009399999	-8799.852693	-8800.628951
V2META12739-42-Calc_Hmm10-BMGE05	tr2	-4790.022941	-4786.787183	-4790.05477
V2META12743-42-Calc_Hmm10-BMGE05	tr2	-12056.476917	-12054.022686	-12056.529436
V2META12745-1-42-Calc_Hmm10-BMGE05	tr2	-15727.21446	-15719.616622	-15728.145765
V2META12746-42-Calc_Hmm10-BMGE05	tr2	-22777.699096	-22760.432135	-22780.510597
V2META12747-42-Calc_Hmm10-BMGE05	tr1	-21407.553434	-21411.857178	-21407.608166
V2META12748-42-Calc_Hmm10-BMGE05	tr2	-11055.227078	-11050.609764	-11054.77043
V2META12751-42-Calc_Hmm10-BMGE05	tr2	-10137.008259	-10135.434625	-10138.354216
V2META12752-42-Calc_Hmm10-BMGE05	tr2	-11645.318408	-11643.965655	-11645.733157
V2META12753-42-Calc_Hmm10-BMGE05	tr2	-21408.746535	-21404.732396	-21409.52101
V2META12754-42-Calc_Hmm10-BMGE05	tr2	-12766.438382	-12758.888383	-12766.754205
V2META12756-42-Calc_Hmm10-BMGE05	tr2	-10596.715835	-10590.897859	-10595.231997
V2META12760-42-Calc_Hmm10-BMGE05	tr1	-6880.137552	-6881.502607	-6881.327937
V2META12761-42-Calc_Hmm10-BMGE05	tr2	-10517.375497	-10510.530752	-10516.510316
V2META12765-42-Calc_Hmm10-BMGE05	tr3	-6968.301165	-6967.558839	-6966.954777
V2META12772-42-Calc_Hmm10-BMGE05	tr2	-12756.658512	-12752.916523	-12755.711483
V2META12777-42-Calc_Hmm10-BMGE05	tr3	-32720.512798	-32724.567757	-32718.934396
V2META12782-42-Calc_Hmm10-BMGE05	tr2	-13781.665564	-13779.684099	-13781.676142
V2META12785-2-42-Calc_Hmm10-BMGE05	tr2	-6087.965119	-6086.512995	-6088.226022
V2META12790-42-Calc_Hmm10-BMGE05	tr2	-9046.64877	-9044.086949	-9047.037895
V2META12791-42-Calc_Hmm10-BMGE05	tr2	-4521.921075	-4521.212035	-4521.844948
V2META12792-42-Calc_Hmm10-BMGE05	tr3	-5528.249373	-5528.112698	-5527.078761
V2META12793-42-Calc_Hmm10-BMGE05	tr2	-5744.56174	-5742.848822	-5744.133565
V2META12795-42-Calc_Hmm10-BMGE05	tr3	-9039.077804	-9038.13499500001	-9037.913583
V2META12798-42-Calc_Hmm10-BMGE05	tr1	-23070.210045	-23070.659316	-23072.144802
V2META12799-42-Calc_Hmm10-BMGE05	tr2	-10996.190183	-10994.436808	-10998.524934
V2META12800-42-Calc_Hmm10-BMGE05	tr2	-9407.843152	-9401.653019	-9408.085043
V2META12805-42-Calc_Hmm10-BMGE05	tr2	-7487.741916	-7486.403495	-7488.690266
V2META12811-42-Calc_Hmm10-BMGE05	tr2	-22869.432092	-22863.864641	-22870.684645
V2META12812-42-Calc_Hmm10-BMGE05	tr2	-20297.240299	-20294.380138	-20297.410371
V2META12814-42-Calc_Hmm10-BMGE05	tr2	-12529.535807	-12523.318087	-12529.488645
V2META12815-42-Calc_Hmm10-BMGE05	tr2	-20817.569737	-20816.82463	-20818.820999
V2META12817-42-Calc_Hmm10-BMGE05	tr2	-7763.835062	-7761.538184	-7763.729479
V2META12818-42-Calc_Hmm10-BMGE05	tr2	-18974.060539	-18973.194923	-18975.421189
V2META12820-42-Calc_Hmm10-BMGE05	tr3	-12963.939422	-12965.392805	-12963.569472
V2META12821-42-Calc_Hmm10-BMGE05	tr3	-10026.533798	-10026.943834	-10026.404474
V2META12823-42-Calc_Hmm10-BMGE05	tr3	-7066.856236	-7067.488325	-7065.447265
V2META12827-42-Calc_Hmm10-BMGE05	tr2	-10993.324836	-10992.497464	-10993.338938
